key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
100106002,对范围内的敌方单位造成<color=#ff8d48>90伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>90傷害</color>。,Deal <color=#ff8d48>90 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>90ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>90의 피해</color>를 입힌다.
100106003,对范围内的敌方单位造成<color=#ff7373>90伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>90傷害</color>。,Deal <color=#ff7373>90 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>90ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>90의 피해</color>를 입힌다.
100106005,对范围内的敌方单位造成90伤害。,對範圍內的敵方單位造成90傷害。,Deal 90 damage to enemy units within the area of effect.,範囲内の敵ユニットに90ダメージを与える。,범위 내의 적 유닛에게 90의 피해를 입힌다.
100107000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100107001,对范围内的敌方单位造成<color=#ff7373>100伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>100傷害</color>。,Deal <color=#ff7373>100 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>100ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>100의 피해</color>를 입힌다.
100107002,对范围内的敌方单位造成<color=#ff8d48>100伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>100傷害</color>。,Deal <color=#ff8d48>100 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>100ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>100의 피해</color>를 입힌다.
100107003,对范围内的敌方单位造成<color=#ff7373>100伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>100傷害</color>。,Deal <color=#ff7373>100 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>100ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>100의 피해</color>를 입힌다.
100107005,对范围内的敌方单位造成100伤害。,對範圍內的敵方單位造成100傷害。,Deal 100 damage to enemy units within the area of effect.,範囲内の敵ユニットに100ダメージを与える。,범위 내의 적 유닛에게 100의 피해를 입힌다.
100108000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100108001,对范围内的敌方单位造成<color=#ff7373>115伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>115傷害</color>。,Deal <color=#ff7373>115 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>115ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>115의 피해</color>를 입힌다.
100108002,对范围内的敌方单位造成<color=#ff8d48>115伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>115傷害</color>。,Deal <color=#ff8d48>115 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>115ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>115의 피해</color>를 입힌다.
100108003,对范围内的敌方单位造成<color=#ff7373>115伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>115傷害</color>。,Deal <color=#ff7373>115 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>115ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>115의 피해</color>를 입힌다.
100108005,对范围内的敌方单位造成115伤害。,對範圍內的敵方單位造成115傷害。,Deal 115 damage to enemy units within the area of effect.,範囲内の敵ユニットに115ダメージを与える。,범위 내의 적 유닛에게 115의 피해를 입힌다.
100109000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100109001,对范围内的敌方单位造成<color=#ff7373>130伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>130傷害</color>。,Deal <color=#ff7373>130 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>130ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>130의 피해</color>를 입힌다.
100109002,对范围内的敌方单位造成<color=#ff8d48>130伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>130傷害</color>。,Deal <color=#ff8d48>130 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>130ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>130의 피해</color>를 입힌다.
100109003,对范围内的敌方单位造成<color=#ff7373>130伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>130傷害</color>。,Deal <color=#ff7373>130 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>130ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>130의 피해</color>를 입힌다.
100109005,对范围内的敌方单位造成130伤害。,對範圍內的敵方單位造成130傷害。,Deal 130 damage to enemy units within the area of effect.,範囲内の敵ユニットに130ダメージを与える。,범위 내의 적 유닛에게 130의 피해를 입힌다.
100110000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100110001,对范围内的敌方单位造成<color=#ff7373>145伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>145傷害</color>。,Deal <color=#ff7373>145 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>145ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>145의 피해</color>를 입힌다.
100110002,对范围内的敌方单位造成<color=#ff8d48>145伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>145傷害</color>。,Deal <color=#ff8d48>145 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>145ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>145의 피해</color>를 입힌다.
100110003,对范围内的敌方单位造成<color=#ff7373>145伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>145傷害</color>。,Deal <color=#ff7373>145 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>145ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>145의 피해</color>를 입힌다.
100110005,对范围内的敌方单位造成145伤害。,對範圍內的敵方單位造成145傷害。,Deal 145 damage to enemy units within the area of effect.,範囲内の敵ユニットに145ダメージを与える。,범위 내의 적 유닛에게 145의 피해를 입힌다.
100111000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100111001,对范围内的敌方单位造成<color=#ff7373>160伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>160傷害</color>。,Deal <color=#ff7373>160 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>160ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>160의 피해</color>를 입힌다.
100111002,对范围内的敌方单位造成<color=#ff8d48>160伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>160傷害</color>。,Deal <color=#ff8d48>160 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>160ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>160의 피해</color>를 입힌다.
100111003,对范围内的敌方单位造成<color=#ff7373>160伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>160傷害</color>。,Deal <color=#ff7373>160 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>160ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>160의 피해</color>를 입힌다.
100111005,对范围内的敌方单位造成160伤害。,對範圍內的敵方單位造成160傷害。,Deal 160 damage to enemy units within the area of effect.,範囲内の敵ユニットに160ダメージを与える。,범위 내의 적 유닛에게 160의 피해를 입힌다.
100112000,破片手雷,破片手榴彈,Fragmentation Grenade,破片手榴弾,세열수류탄
100112001,对范围内的敌方单位造成<color=#ff7373>180伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>180傷害</color>。,Deal <color=#ff7373>180 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>180ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>180의 피해</color>를 입힌다.
100112002,对范围内的敌方单位造成<color=#ff8d48>180伤害</color>。,對範圍內的敵方單位造成<color=#ff8d48>180傷害</color>。,Deal <color=#ff8d48>180 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff8d48>180ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff8d48>180의 피해</color>를 입힌다.
100112003,对范围内的敌方单位造成<color=#ff7373>180伤害</color>。,對範圍內的敵方單位造成<color=#ff7373>180傷害</color>。,Deal <color=#ff7373>180 damage</color> to enemy units within the area of effect.,範囲内の敵ユニットに<color=#ff7373>180ダメージ</color>を与える。,범위 내의 적 유닛에게 <color=#ff7373>180의 피해</color>를 입힌다.
100112005,对范围内的敌方单位造成180伤害。,對範圍內的敵方單位造成180傷害。,Deal 180 damage to enemy units within the area of effect.,範囲内の敵ユニットに180ダメージを与える。,범위 내의 적 유닛에게 180의 피해를 입힌다.
103101010,引线绊雷,引線絆雷,Trip Mine,破片爆弾トラップ,부비트랩
103101011,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>40伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>40傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>40 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>40ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>40의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101013,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>40伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>40傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>40 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>40ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>40의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101015,敌方单位经过触发区域时生效，对范围内的敌方单位造成40伤害，若目标为人类单位，则使对方进入“禁足”状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成40傷害，若目標為人類單位，則使對方進入「禁足」狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal 40 damage to enemy units within the area of effect. If the target is a human unit, inflict ""Grounded"" for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに40ダメージを与える。ターゲットが人間ユニットである場合、対象を「禁足」状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 40의 피해를 입히며 목표가 인간 유닛일 경우 1턴 동안 ""금족"" 상태로 만든다."
103101020,引线绊雷,引線絆雷,Trip Mine,破片爆弾トラップ,부비트랩
103101021,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>50伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>50傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>50 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>50ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>50의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101023,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>50伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>50傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>50 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>50ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>50의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101025,敌方单位经过触发区域时生效，对范围内的敌方单位造成50伤害，若目标为人类单位，则使对方进入“禁足”状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成50傷害，若目標為人類單位，則使對方進入「禁足」狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal 50 damage to enemy units within the area of effect. If the target is a human unit, inflict ""Grounded"" for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに50ダメージを与える。ターゲットが人間ユニットである場合、対象を「禁足」状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 50의 피해를 입히며 목표가 인간 유닛일 경우 1턴 동안 ""금족"" 상태로 만든다."
103101030,引线绊雷,引線絆雷,Trip Mine,破片爆弾トラップ,부비트랩
103101031,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>60伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>60傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>60 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>60ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>60의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101033,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>60伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>60傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>60 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>60ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>60의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101035,敌方单位经过触发区域时生效，对范围内的敌方单位造成60伤害，若目标为人类单位，则使对方进入“禁足”状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成60傷害，若目標為人類單位，則使對方進入「禁足」狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal 60 damage to enemy units within the area of effect. If the target is a human unit, inflict ""Grounded"" for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに60ダメージを与える。ターゲットが人間ユニットである場合、対象を「禁足」状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 60의 피해를 입히며 목표가 인간 유닛일 경우 1턴 동안 ""금족"" 상태로 만든다."
103101040,引线绊雷,引線絆雷,Trip Mine,破片爆弾トラップ,부비트랩
103101041,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>70伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>70傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>70 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>70ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>70의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101043,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>70伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>70傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>70 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>70ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>70의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
103101045,敌方单位经过触发区域时生效，对范围内的敌方单位造成70伤害，若目标为人类单位，则使对方进入“禁足”状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成70傷害，若目標為人類單位，則使對方進入「禁足」狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal 70 damage to enemy units within the area of effect. If the target is a human unit, inflict ""Grounded"" for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに70ダメージを与える。ターゲットが人間ユニットである場合、対象を「禁足」状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 70의 피해를 입히며 목표가 인간 유닛일 경우 1턴 동안 ""금족"" 상태로 만든다."
103101050,引线绊雷,引線絆雷,Trip Mine,破片爆弾トラップ,부비트랩
103101051,敌方单位经过触发区域时生效，对范围内的敌方单位造成<color=#ff7373>80伤害</color>，若目标为人类单位，则使对方进入<color=#d09dff>“禁足”</color>状态，持续1回合。,敵方單位經過觸發區域時生效，對範圍內的敵方單位造成<color=#ff7373>80傷害</color>，若目標為人類單位，則使對方進入<color=#d09dff>「禁足」</color>狀態，持續1回合。,"When an enemy unit passes through the trigger area, deal <color=#ff7373>80 damage</color> to enemy units within the area of effect. If the target is a human unit, inflict <color=#d09dff>""Grounded""</color> for 1 turn.",敵ユニットが発動エリアを通過すると有効。範囲内の敵ユニットに<color=#ff7373>80ダメージ</color>を与える。ターゲットが人間ユニットである場合、対象を<color=#d09dff>「禁足」</color>状態にさせる。1ターン持続。,"적 유닛이 촉발 구역을 지나갈 때 적용된다, 범위 내의 적 유닛에게 <color=#ff7373>80의 피해</color>를 입히며 목표가 인간 유닛일 경우 1턴 동안 <color=#d09dff>""금족""</color> 상태로 만든다."
