key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
30150144,阿特娜,阿特娜,Atena,アテナ,아테나
30093000,两人乘坐缆车,兩人乘坐纜車,Two-seated cable car,2人で乗る,두 사람이 케이블카를 탄다
30093001,离开,離開,Exit,立ち去る,나가기
40050020,伏击敌人,伏擊敵人,Ambush the enemy,待ち伏せする,적을 매복 공격하다
40050021,转移撤离,轉移撤離,Evacuate,転進する,이전 철수
40050024,阿特娜,阿特娜,Atena,アテナ,아테나
40131010,询问战场物资,詢問戰場物資,Ask about battlefield supplies,戦術物資について尋ねる,전장 물자에 대해 묻는다
40131011,离开,離開,Exit,立ち去る,나가기
40131110,支开值班士兵,支開值班士兵,Get rid of soldiers on duty,兵士を持ち場から離す,당직 병사를 딴 곳으로 보내다
40131111,离开,離開,Exit,立ち去る,나가기
40131210,询问黎格的治疗,詢問黎格的治療,Ask about Lige's treatment,リゲルの治療について尋ねる,리겔의 치료에 대해 묻는다
40131211,离开,離開,Exit,立ち去る,나가기
40131310,放弃,放棄,Give up,やめる,포기하기
40131314,卡尔,卡爾,Carl,カール,칼
40131410,随便编个密码,隨便編個密碼,Make up a random password,適当なパスワード,아무 비밀번호나 설정
40131411,离开,離開,Exit,立ち去る,나가기
40131510,放弃,放棄,Give up,やめる,포기하기
40131514,卡尔,卡爾,Carl,カール,칼
40131610,询问装备维修,詢問裝備維修,Ask about equipment maintenance,装備の保守について聞く,장비 유지보수 상황 묻기
40131611,离开,離開,Exit,立ち去る,나가기
40131710,询问车上物品,詢問車上物品,Ask about what’s in the vehicle,車載物資について聞く,차량 내 물품에 대해 묻기
40131711,离开,離開,Exit,立ち去る,나가기
40130180,前往安全区域联络贝利亚,前往安全區域聯絡貝利亞,Go to the safezone and contact Beria,安全な場所でベリヤに連絡する,안전 구역으로 가 베리아에게 연락하기
40130181,前往实验室营救黎格,前往實驗室營救黎格,Go to the lab and rescue Lige,実験室からリゲルを救出する,실험실로 가 리겔 구조하기
40130184,洁芙缇,潔芙緹,Jefuty,ジェフティ,제퓨티
40221000,与贝利亚联系,與貝利亞聯繫,Contact Beria,ベリヤに連絡する,베리아와 연락하기
40221001,直接撤退,直接撤退,Retreat,そのまま撤退する,바로 철수
90110040,告别,告別,Say goodbye,別れを言う,작별
90110041,约定,約定,Make a deal,約束する,약속
