key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
8dd00ea4d2c8d0aa560ba99d0dac19e3,生骸特化机枪,生骸特化機槍,ELID Dominator,生骸専用機関銃,시생물 특화 기관총
da590637f7df2c696eb115ed54e45ce7,反装甲重机枪,反裝甲重機槍,Anti-Armor Heavy Machine Gun,対戦車重機関銃,대장갑 중기관총
4defacd7564ad95d2380b82e5c3e3434,轻型双管机枪,輕型雙管機槍,Lightweight Double-Barreled Machine Gun,軽量型ダブルバレル機関銃,경량형 더블베럴 기관총
5a6c450dc32e0f06237f256a542b36a5,热追踪机枪,熱追蹤機槍,Heatseeker Machine Gun,赤外線付き機関銃,열추척 기관총
0d00477dd324c3cb1d80afdec94c9f63,激光发射器,鐳射發射器,Laser Cannon,レーザー発射器,레이저 발사기
6d01f49874733436c8dc6fefb3fe63a7,裂爪,裂爪,Rending Claw,裂爪,예리한 발톱
d1d3c6fcdbd0ef3e88b8e0cb769e5bcb,巨石,巨石,Megalith,巨石,거석
1d5bd61421ab1c0a0b42635e510c5903,腔刺,腔刺,Impaler,穿刺,꿰버리기
53e35da25cee178415e81ffa9d216d04,藤鞭,藤鞭,Vine Whip,つるのムチ,덩굴 채찍
96b49527c8eb8ea9f8506bbd288dc33a,异变厄须,異變厄須,Mutated Tentacle,変異エシュ,변이 촉수
14c383a8e3577607d49fbe7abc3be188,地刺,地刺,Thorn,棘,가시
937b1d1a3d5fbaa209da680b4318b506,异变刃爪,異變刃爪,Mutated Blade Claw,変異ブレードクロー,변이 칼날 발톱
06654ade699a063ccd47fcb7e71446ca,恶魔之眼,惡魔之眼,Demonic Eye,悪魔の眼,악마의 눈
78affde6f53dc89121d8bf4dc875b7b8,荆棘藤鞭,荊棘藤鞭,Thorny Vine Whip,イバラのつるのムチ,가시덩굴 채찍
58cc8d2a765219b449a810675f00a572,IDW,IDW,IDW,IDW,IDW
cc50185722f306b3a6c33365007a234e,M500,M500,M500,M500,M500
a1ea4f13fc11bccd8ee30f295804c610,FI M82,FI M82,FI M82,FI M82,M82
5383648d00483b524943a020d8771d75,Gr P2000,Gr P2000,Gr P2000,Gr P2000,P2000
6b453900523558027dfb25b6edb41ffe,海姆达炮,海姆達炮,Heimdall Cannon,ヘルムダ砲,헤임달 포
cff438ca4516b0012fdc71a58d38eacd,干扰车不显示武器,,,,재머는 무기 표시 없음
652698052b04941461b012dd7fd71b4b,全自动步枪,全自動步槍,Automatic Rifle,全自動ライフル,전자동 소총
c9ca4633cf05ddbdc766a0df3ffc26fb,联动重机枪,聯動重機槍,Multi-Barreled Heavy Machine Gun,連動重機関銃,연동형 중기관총
5112bfc725150ebadb30edc5f58b7584,脉冲重机枪,脈衝重機槍,Charged Heavy Autocannon,パルス重機関銃,펄스 중기관총
a03dcbdbb9c03ad3223fd0c7492b6185,高压电击,高壓電擊,Thunderbolt,高圧電撃,고압 전격
a589e7ce9c059a92b61cb24b30e1a316,双管轻机枪,雙管輕機槍,Double-Barreled Light Machine Gun,ダブルバレル軽機関銃,더블베럴 경기관총
410cf1dd728e9564d00b0d4a771e6b05,难民运输车武器(无用),難民運輸車武器(無用),,難民トラック武器（使用不可）,난민 수송차 무기(쓸모없음)
e0a9f68eb46cf561e68fd80905bfa4c8,SSR-4B,SSR-4B,SSR-4B,SSR-4B,SSR-4B
6fef235464537ced2ad269e23ee99f51,IM-153,IM-153,IM-153,IM-153,IM-153
3ce4ef3a7a84fdef3621339666595dd3,“粉碎者”重机枪,“粉碎者”重機槍,"""Smasher"" Heavy Machine Gun",重機関銃「クラッシャー」,‘스매셔’중기관총
56c7c3116f54f054dcdac167922f3a57,自动防卫机枪,自動防衛機槍,Automated Defense Machine Gun,セントリーガン,자동 방위 기관총
c60a613dfd624a778fb1698120dbc8a6,装置武器,裝置武器,,装置型武器,장치 무기
66574696e1250dbcda31d858ffac9f74,车武器,車武器,,車型武器,차량 무기
73fb557297700b2e23101ed01b500bd6,机械爪,機械爪,Mechanical Claw,機械の爪,기계식 손톱
68a4500b7987c911705348acd22f9a8c,RPM-2,RPM-2,RPM-2,RPM-2,RPM-2
ffa8ded1fb3a5669059324a25ff3a094,RPT-83,RPT-83,RPT-83,RPT-83,RPT-83
65d3c05b83319a718930efc5324f6ae5,多用途破甲炮,多用途破甲炮,Multi-Purpose Armor Piercing Cannon,多用途破甲砲,다목적 철갑포
554106c5c7f97596b0d456a88ad94fdc,多用途重机枪,多用途重機槍,Multi-Purpose Heavy Machine Gun,多用途重機関銃,다목적 중기관총
1fa0c6b0d2786500b33ba6b344b4137f,重型巨炮,重型巨炮,Heavy Cannon,重型キャノン,중형 포
f88b52f7a33a5110f60ae04a24c736fa,蚀爪,蝕爪,Corroded Claw,蝕爪,부식된 손톱
859d0dd997a2f83225bd9b0ab2fe8733,雏血,雛血,Hatchling Blood,雛の血,부화 혈액
2aed5043f220b1aa4a107e78bffd3fad,伯劳晶核,伯勞晶核,Shrike Core,シュライクのチップコア,슈라이크 코어
5704ec60220006358414b1aa0b354c46,血淤,血淤,Blood Clot,うっ血,혈전
6902d76cea698982754404da77e5e08a,UAV,UAV,UAV,UAV,UAV
71fd6afd55b5479f5aba00db98b9e65c,特殊0号武器,,,,특수 0호무기
