key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
10044,\u\u雪地摩托已经损毁，眼前是罗联军队的层层防线，合理利用地形和装备应对局势，设法突围。,\u\u雪地摩托已經損毀，眼前是羅聯軍隊的層層防線，合理利用地形和裝備應對局勢，設法突圍。,"\u\uThe snowmobiles have been damaged, and there are multiple lines of defense by the URNC troops ahead. Utilize the terrain and equipment wisely to deal with the situation and find a way to break through.",\u\uスノーモービルはもう大破寸前だ。行く手には防衛線がロ連軍により幾重にも敷かれている。地形と装備をうまく活用してこの状況に対応し、どうにか包囲を突破しよう。,\u\u스노모빌은 이미 망가졌다. 눈앞에 보이는 것이 루련 군대의 여러 방어선이다. 지형과 장비를 합리적으로 사용해 대처하고 포위망을 뚫어라.
10045,\u\u雪地摩托已经损毁，眼前是罗联军队的层层防线，合理利用地形和装备应对局势，设法突围。,\u\u雪地摩托已經損毀，眼前是羅聯軍隊的層層防線，合理利用地形和裝備應對局勢，設法突圍。,"\u\uThe snowmobiles have been damaged, and there are multiple lines of defense by the URNC troops ahead. Utilize the terrain and equipment wisely to deal with the situation and find a way to break through.",\u\uスノーモービルはもう大破寸前だ。行く手には防衛線がロ連軍により幾重にも敷かれている。地形と装備をうまく活用してこの状況に対応し、どうにか包囲を突破しよう。,\u\u스노모빌은 이미 망가졌다. 눈앞에 보이는 것이 루련 군대의 여러 방어선이다. 지형과 장비를 합리적으로 사용해 대처하고 포위망을 뚫어라.
110410,11041,,,,
10060,第一章第五幕：突出重围,第一章第五幕：突出重圍,"Chapter 1, Act 5: Breakout",第一章第五幕：包囲を突破,제1장 제5막: 포위망 돌파
10061,第五幕,第五幕,Act 5,第五幕,제5막
10063,突出重围,突出重圍,Breakout,包囲を突破,포위망 돌파
10064,\u\u安全屋暴露，罗联士兵正在接近。利用侦察仪观察周围局势，迅速逃离追捕。,\u\u安全屋暴露，羅聯士兵正在接近。利用偵察儀觀察周圍局勢，迅速逃離追捕。,"\u\uThe safe house is exposed, and URNC soldiers are closing in. Use the scanner to observe the surroundings and quickly escape the pursuit.",\u\uセーフハウスの位置が発見されてしまい、ロ連兵が近づいてきている。偵察機を使用して周囲の状況を観察し、素早く追跡から逃れよう。,\u\u은신처가 노출되었다. 루련 병사가 접근 중이다. 탐지 장치를 이용해 주위 상황을 살피고 신속하게 추격에서 벗어나라.
10065,\u\u安全屋暴露，罗联士兵正在接近。利用侦察仪观察周围局势，迅速逃离追捕。,\u\u安全屋暴露，羅聯士兵正在接近。利用偵察儀觀察周圍局勢，迅速逃離追捕。,"\u\uThe safe house is exposed, and URNC soldiers are closing in. Use the scanner to observe the surroundings and quickly escape the pursuit.",\u\uセーフハウスの位置が発見されてしまい、ロ連兵が近づいてきている。偵察機を使用して周囲の状況を観察し、素早く追跡から逃れよう。,\u\u은신처가 노출되었다. 루련 병사가 접근 중이다. 탐지 장치를 이용해 주위 상황을 살피고 신속하게 추격에서 벗어나라.
110610,11061,,,,
110620,11062,,,,
10080,第一章第六幕：寄托,第一章第六幕：寄託,"Chapter 1, Act 6: Entrust",第一章第六幕：寄託,제1장 제6막: 부탁할게
10081,第六幕,第六幕,Act 6,第六幕,제6막
10083,寄托,寄託,Entrust,寄託,부탁할게
10084,\u\u来到基地附近的断崖，伺机等待营救妹妹的机会，黑暗之中危机似乎正在缓缓逼近……,\u\u來到基地附近的斷崖，伺機等待營救妹妹的機會，黑暗之中危機似乎正在緩緩逼近……,\u\uDanger is slowly approaches in the darkness while waiting for the opportunity to rescue Lige near the cliff by the base...,\u\u基地付近の崖で妹を救出する機会をうかがっていたが、知らず知らずのうちに、ゆっくりと危機が迫ってきていた……,\u\u기지 근처의 절벽에 도착해 동생을 구조할 기회를 보고 있다. 암흑 속에서 위기가 점점 다가오는 듯하다...
10085,\u\u来到基地附近的断崖，伺机等待营救妹妹的机会，黑暗之中危机似乎正在缓缓逼近……,\u\u來到基地附近的斷崖，伺機等待營救妹妹的機會，黑暗之中危機似乎正在緩緩逼近……,\u\uDanger is slowly approaches in the darkness while waiting for the opportunity to rescue Lige near the cliff by the base...,\u\u基地付近の崖で妹を救出する機会をうかがっていたが、知らず知らずのうちに、ゆっくりと危機が迫ってきていた……,\u\u기지 근처의 절벽에 도착해 동생을 구조할 기회를 보고 있다. 암흑 속에서 위기가 점점 다가오는 듯하다...
200000,序章,序章,Prologue,プロローグ,프롤로그
200003,序章,序章,Prologue,プロローグ,프롤로그
20030,第二章第一幕：捷径,第二章第一幕：捷徑,"Chapter 2, Act 1: Shortcut",第二章第一幕：近道,제2장 제1막: 지름길
20031,第一幕,第一幕,Act 1,第一幕,제1막
20033,捷径,捷徑,Shortcut,近道,지름길
20034,\u\u避免交战，悄无声息地快速前往公路车站，不能再重蹈覆辙了！,\u\u避免交戰，悄無聲息地快速前往公路車站，不能再重蹈覆轍了！,\u\uSneak to the highway station quietly. Don't repeat the same mistake twice!,\u\u交戦を避け、静かにバス停への道を急げ、ミスを繰り返すな！,"\u\u교전을 피하고, 조용하고 빠르게 정거장에 간다. 다시 실수를 반복해서는 안 된다!"
20035,\u\u避免交战，悄无声息地快速前往公路车站，不能再重蹈覆辙了！,\u\u避免交戰，悄無聲息地快速前往公路車站，不能再重蹈覆轍了！,\u\uSneak to the highway station quietly. Don't repeat the same mistake twice!,\u\u交戦を避け、静かにバス停への道を急げ、ミスを繰り返すな！,"\u\u교전을 피하고, 조용하고 빠르게 정거장에 간다. 다시 실수를 반복해서는 안 된다!"
210310,21031,,,,
20040,第二章第二幕：突遭变故,第二章第二幕：突遭變故,"Chapter 2, Act 2: Unexpected Incident",第二章第二幕：異変,제2장 제2막: 갑작스런 사고
20041,第二幕,第二幕,Act 2,第二幕,제2막
20043,突遭变故,突遭變故,Unexpected Incident,異変,갑작스런 사고
20044,\u\u检查站里冲出了大量罗联士兵，他们似乎打算赶尽杀绝。运用一切手段建立防线，保护难民车免遭袭击。,\u\u檢查站裏沖出了大量羅聯士兵，他們似乎打算趕盡殺絕。運用一切手段建立防線，保護難民車免遭襲擊。,"\u\uA large number of URNC soldiers rush out of the checkpoint, and they seem determined to eradicate everyone. Establish a defense line and protect the refugee transport from attacks.",\u\u検問所からは大勢のロ連兵が飛び出し、殺気立った様子だ。あらゆる手段を使って、難民車を襲撃から守るための防衛線を構築せよ。,"\u\u검문소에서 대량의 루련 병사들이 쏟아져 나온다, 모두를 해치우려 하는 거 같다. 모든 방법을 동원해 방어선을 구축하고, 난민차가 습격받지 않도록 보호하라."
20045,\u\u检查站里冲出了大量罗联士兵，他们似乎打算赶尽杀绝。运用一切手段建立防线，保护难民车免遭袭击。,\u\u檢查站裏沖出了大量羅聯士兵，他們似乎打算趕盡殺絕。運用一切手段建立防線，保護難民車免遭襲擊。,"\u\uA large number of URNC soldiers rush out of the checkpoint, and they seem determined to eradicate everyone. Establish a defense line and protect the refugee transport from attacks.",\u\u検問所からは大勢のロ連兵が飛び出し、殺気立った様子だ。あらゆる手段を使って、難民車を襲撃から守るための防衛線を構築せよ。,"\u\u검문소에서 대량의 루련 병사들이 쏟아져 나온다, 모두를 해치우려 하는 거 같다. 모든 방법을 동원해 방어선을 구축하고, 난민차가 습격받지 않도록 보호하라."
210410,21041,,,,
20050,第二章第三幕：会合,第二章第三幕：會合,"Chapter 2, Act 3: Rendezvous",第二章第三幕：合流,제2장 제3막: 합류
20051,第三幕,第三幕,Act 3,第三幕,제3막
20053,会合,會合,Rendezvous,合流,합류
20054,\u\u安全屋附近似乎有特殊的部署，仔细做好侦察工作，小心通过该片区域。,\u\u安全屋附近似乎有特殊的部署，仔細做好偵察工作，小心通過該片區域。,\u\uIt seems there are special deployments near the safe house. Conduct careful reconnaissance and proceed cautiously through the area.,\u\uセーフハウスの近くに何かが仕掛けられているようだ。慎重に偵察し、注意深く通過せよ。,"\u\u은신처 근처에 특수한 배치가 있는 거 같다, 정찰 업무를 자세히 하고, 이 구역을 조심히 통과해라."
20055,\u\u安全屋附近似乎有特殊的部署，仔细做好侦察工作，小心通过该片区域。,\u\u安全屋附近似乎有特殊的部署，仔細做好偵察工作，小心通過該片區域。,\u\uIt seems there are special deployments near the safe house. Conduct careful reconnaissance and proceed cautiously through the area.,\u\uセーフハウスの近くに何かが仕掛けられているようだ。慎重に偵察し、注意深く通過せよ。,"\u\u은신처 근처에 특수한 배치가 있는 거 같다, 정찰 업무를 자세히 하고, 이 구역을 조심히 통과해라."
210510,21051,,,,
20060,第二章第四幕：夜袭警报,第二章第四幕：夜襲警報,"Chapter 2, Act 4: Night Raid Alarm",第二章第四幕：夜襲警報,제2장 제4막: 야습 경보
20061,第四幕,第四幕,Act 4,第四幕,제4막
20063,夜袭警报,夜襲警報,Night Raid Alarm,夜襲警報,야습 경보
20064,\u\u转移至备用安全屋的路上仍有摸黑前进的罗联士兵，利用侦察仪探测敌方的部署，逐个击破敌军。,\u\u轉移至備用安全屋的路上仍有摸黑前進的羅聯士兵，利用偵察儀探測敵方的部署，逐個擊破敵軍。,\u\uThere are URNC soldiers moving in the dark on the way towards the safe house. Use the scanner to detect the enemy's deployment and systematically defeat them.,\u\u予備のセーフハウスに向かう途中でも、暗闇の中を移動するロ連兵を発見した。偵察機で敵の配置を察知し、1体ずつ撃破せよ。,"\u\u대비용 은신처로 가는 길에 여전히 접근해 오는 루련 병사가 있다. 탐지 장치를 사용해 적군의 배치를 탐측하고, 적군을 무찔러라."
20065,\u\u转移至备用安全屋的路上仍有摸黑前进的罗联士兵，利用侦察仪探测敌方的部署，逐个击破敌军。,\u\u轉移至備用安全屋的路上仍有摸黑前進的羅聯士兵，利用偵察儀探測敵方的部署，逐個擊破敵軍。,\u\uThere are URNC soldiers moving in the dark on the way towards the safe house. Use the scanner to detect the enemy's deployment and systematically defeat them.,\u\u予備のセーフハウスに向かう途中でも、暗闇の中を移動するロ連兵を発見した。偵察機で敵の配置を察知し、1体ずつ撃破せよ。,"\u\u대비용 은신처로 가는 길에 여전히 접근해 오는 루련 병사가 있다. 탐지 장치를 사용해 적군의 배치를 탐측하고, 적군을 무찔러라."
210610,21061,女神交織,Goddesses Intertwined,女神の交錯,여신의 교감
20070,第二章第五幕：困境求生,第二章第五幕：困境求生,"Chapter 2, Act 5: Struggle for Survival",第二章第五幕：苦境の中の生,제2장 제5막: 활로를 찾아
20071,第五幕,第五幕,Act 5,第五幕,제5막
20073,困境求生,困境求生,Struggle for Survival,苦境の中の生,활로를 찾아
20074,\u\u矿场安全屋也被罗联军队包围了，利用该片区域的固定武器站和地下通道进行防守，塔萨提供的新道具也会起到关键作用。注意，山上的狙击手有巨大的威胁，请小心应对。,\u\u礦場安全屋也被羅聯軍隊包圍了，利用該片區域的固定武器站和地下通道進行防守，塔薩提供的新道具也會起到關鍵作用。注意，山上的狙擊手有巨大的威脅，請小心應對。,\u\uThe safe house in the mine is also surrounded by URNC troops. Utilize the fixed turrets and underground passages in the area for defense. The new items provided by TASA will play a key role. Be cautious of the snipers on the mountain; they pose a significant threat.,\u\u鉱山のセーフハウスもロ連軍によって包囲されてしまった。この区域の固定ガンタレットと地下通路を活用して防御せよ。TASAから渡された新しいアイテムも大いに役立つだろう。山にいるスナイパーは大きな脅威となる。十分に警戒せよ。,"\u\u광장 은신처도 루련 군대에게 포위당했다. 이 구역의 고정 RCWS와 지하통로를 사용해서 방어한다. TASA가 제공한 새로운 아이템도 중요한 역할을 할 것이다. 주의, 산 위에 저격수가 큰 위협이 되니 조심해서 상대한다."
20075,\u\u矿场安全屋也被罗联军队包围了，利用该片区域的固定武器站和地下通道进行防守，塔萨提供的新道具也会起到关键作用。注意，山上的狙击手有巨大的威胁，请小心应对。,\u\u礦場安全屋也被羅聯軍隊包圍了，利用該片區域的固定武器站和地下通道進行防守，塔薩提供的新道具也會起到關鍵作用。注意，山上的狙擊手有巨大的威脅，請小心應對。,\u\uThe safe house in the mine is also surrounded by URNC troops. Utilize the fixed turrets and underground passages in the area for defense. The new items provided by TASA will play a key role. Be cautious of the snipers on the mountain; they pose a significant threat.,\u\u鉱山のセーフハウスもロ連軍によって包囲されてしまった。この区域の固定ガンタレットと地下通路を活用して防御せよ。TASAから渡された新しいアイテムも大いに役立つだろう。山にいるスナイパーは大きな脅威となる。十分に警戒せよ。,"\u\u광장 은신처도 루련 군대에게 포위당했다. 이 구역의 고정 RCWS와 지하통로를 사용해서 방어한다. TASA가 제공한 새로운 아이템도 중요한 역할을 할 것이다. 주의, 산 위에 저격수가 큰 위협이 되니 조심해서 상대한다."
210710,21071,,,,
210720,21072,,,,
20080,第二章第六幕：迫近,第二章第六幕：迫近,"Chapter 2, Act 6: Approach",第二章第六幕：切迫,제2장 제6막: 접근
20081,第六幕,第六幕,Act 6,第六幕,제6막
20083,迫近,迫近,Approach,切迫,접근
20084,\u\u潜入基地需要步步为营，不要和敌人正面冲突。基地附近守卫众多，还有哨塔提供照明，催眠针会是我方最好的帮手。,\u\u潛入基地需要步步為營，不要和敵人正面衝突。基地附近守衛眾多，還有哨塔提供照明，催眠針會是我方最好的幫手。,"\u\uInfiltrate the base carefully and avoid direct confrontation with the enemy. There are many defenders near the base, and watchtowers provide illumination. The soporific dart will be our best ally.",\u\u基地に潜入するには敵との正面衝突を避け、慎重に事を進めなければならない。基地付近には多くの警備兵がいるほか、監視塔には照明も備わっている。麻酔針が最も役立つだろう。,"\u\u기지 잠입은 점차적으로 해야하니, 적군과 정면으로 충돌하지 말자. 기지 근처에 수비가 많고 초소탑이 조명을 비춰주니 최면침이 아군의 최고 조력자이다."
20085,\u\u潜入基地需要步步为营，不要和敌人正面冲突。基地附近守卫众多，还有哨塔提供照明，催眠针会是我方最好的帮手。,\u\u潛入基地需要步步為營，不要和敵人正面衝突。基地附近守衛眾多，還有哨塔提供照明，催眠針會是我方最好的幫手。,"\u\uInfiltrate the base carefully and avoid direct confrontation with the enemy. There are many defenders near the base, and watchtowers provide illumination. The soporific dart will be our best ally.",\u\u基地に潜入するには敵との正面衝突を避け、慎重に事を進めなければならない。基地付近には多くの警備兵がいるほか、監視塔には照明も備わっている。麻酔針が最も役立つだろう。,"\u\u기지 잠입은 점차적으로 해야하니, 적군과 정면으로 충돌하지 말자. 기지 근처에 수비가 많고 초소탑이 조명을 비춰주니 최면침이 아군의 최고 조력자이다."
210810,21081,,,,
210910,21091,,,,
20100,第二章第七幕：地狱花海,第二章第七幕：地獄花海,"Chapter 2, Act 7: Hell's Paradise",第二章第七幕：地獄の花畑,제2장 제7막: 지옥의 꽃밭
20101,第七幕,第七幕,Act 7,第七幕,제7막
20103,地狱花海,地獄花海,Hell's Paradise,地獄の花畑,지옥의 꽃밭
20104,\u\u罗联的追击部队已经深入隔离区，阿特娜的处境十分危急。蒙德和洁芙缇需要尽快消灭附近的敌人，朝阿特娜坚守的区域移动。\n\u\u内含辐射的昙花对罗联士兵而言同样是可怕的存在，了解昙花的特性可以使战斗事半功倍。,\u\u羅聯的追擊部隊已經深入隔離區，阿特娜的處境十分危急。蒙德和潔芙緹需要儘快消滅附近的敵人，朝阿特娜堅守的區域移動。\n\u\u內含輻射的曇花對羅聯士兵而言同樣是可怕的存在，瞭解曇花的特性可以使戰鬥事半功倍。,"\u\uThe URNC pursuit force has penetrated deep into the quarantine zone, putting Atena in a very precarious situation. Mendo and Jefuty need to quickly eliminate the nearby enemies and move towards the area where Atena is holding her ground. \n\u\uEpiphyllums, containing radiation, pose an equally terrifying threat to the URNC soldiers. Understanding the characteristics of the Epiphyllums can make a difference in the battle.",\u\uロ連の追撃部隊が隔離エリアに入り込んだ。アテナに危険が迫っている。モンドとジェフティは一刻も早く近くの敵を倒し、アテナが守る区域に向かわなければならない。\n\u\u放射線を含んだエピフィラムは、ロ連兵にとっても恐ろしい存在だ。エピフィラムの特性を理解することで、戦闘を有利に進めることができる。,"\u\u루련의 추격 부대가 이미 격리 구역으로 깊숙이 들어갔다, 아테나가 몹시 위험하다. 멘도와 제퓨티는 빠르게 근처 적을 해치우고 아테나가 수비하는 구역으로 이동해야 한다.\n\u\u 방사능이 함유된 우담화는 루련 병사에게 무서운 존재이다. 우담화의 특성을 알면 전투 능력을 더 올릴 수 있다."
20109,\u\u曾经亲密无间的妹妹，在伯劳细胞的控制下，已经成为了眼下最大的威胁。为了保留唤醒黎格的希望，必须先竭尽全力击倒对方！\n\u\u注意，被伯劳占据身体的黎格拥有极强的实力，仔细分析其各项能力才能找到致胜的对策，燃烧弹和器械类道具是对抗伯劳必不可少的物品。,\u\u曾經親密無間的妹妹，在伯勞細胞的控制下，已經成為了眼下最大的威脅。為了保留喚醒黎格的希望，必須先竭盡全力擊倒對方！\n\u\u注意，被伯勞佔據身體的黎格擁有極強的實力，仔細分析其各項能力才能找到致勝的對策，燃燒彈和器械類道具是對抗伯勞必不可少的物品。,"\u\uThe once dearest sister has become the biggest threat under the control of Shrike cells. In order to retain the hope of awakening Lige, first we must do our best to take down the opponent! \n\u\uLige, whose body is possessed by Shrike, is extremely powerful. Only by carefully analyzing her abilities can we find a winning strategy. Incendiary Bombs and items are essential to fight against Shrike.",\u\uかつては親しい存在だった妹がシュライク細胞の支配により、今では最大の脅威となっている。リゲルを目覚めさせる希望を残すために、まずは全力で相手を倒さなければならない！\n\u\uシュライクに身体を乗っ取られたリゲルは極めて強い力を有しているため、その能力を徹底的に分析し、勝ち筋を見出す必要がある。なお、焼夷弾や機械系アイテムは対シュライク戦において不可欠なものとなるでしょう。,"\u\u예전에는 누구보다 친밀했던 자매 사이, 슈라이크 세포의 통제로 현재는 가장 큰 위협이 되었습니다. 리겔을 깨울 수 있다는 희망을 놓치 않기 위해서 반드시 먼저 상대를 최대한 쓰러뜨려야 해!\n\u\u 주의, 슈라이크에 신체를 빼앗긴 리겔은 아주 강한 힘이 있습니다, 그녀의 각 능력을 자세히 분석해야 승리할 수 있는 방안을 찾을 수 있습니다. 연소탄과 기계 아이템은 슈라이크에 대항하는 데에 빠질 수 없는 물품입니다."
20105,\u\u罗联的追击部队已经深入隔离区，阿特娜的处境十分危急。蒙德和洁芙缇需要尽快消灭附近的敌人，朝阿特娜坚守的区域移动。,\u\u羅聯的追擊部隊已經深入隔離區，阿特娜的處境十分危急。蒙德和潔芙緹需要儘快消滅附近的敵人，朝阿特娜堅守的區域移動。,"\u\uThe URNC pursuit force has penetrated deep into the quarantine zone, putting Atena in a very precarious situation. Mendo and Jefuty need to quickly eliminate the nearby enemies and move towards the area where Atena is holding her ground.",\u\uロ連の追撃部隊が隔離エリアに入り込んだ。アテナに危険が迫っている。モンドとジェフティは一刻も早く近くの敵を倒し、アテナが守る区域に向かわなければならない。,"\u\u루련의 추격 부대가 이미 격리 구역으로 깊숙이 들어갔다, 아테나가 몹시 위험하다. 멘도와 제퓨티는 빠르게 근처 적을 해치우고 아테나가 수비하는 구역으로 이동해야 한다."
211010,21101,,,,
20120,第二章第八幕：依靠,第二章第八幕：依靠,"Chapter 2, Act 8: Dependent",第二章第八幕：信頼,제2장 제8막: 의지
20121,第八幕,第八幕,Act 8,第八幕,제8막
20123,依靠,依靠,Dependent,信頼,의지
20124,\u\u在不被发现的情况下，背着洁芙缇穿越敌方巡逻区域，注意观察敌人的巡逻路径。,\u\u在不被發現的情況下，背著潔芙緹穿越敵方巡邏區域，注意觀察敵人的巡邏路徑。,\u\uTraverse the enemy patrol area while carrying Jefuty without being detected. Pay close attention to the patrol routes of the enemies.,\u\u敵に見つからないよう、巡察ルートをよく観察しながら、ジェフティを背負って敵の巡察区域を通過せよ。,\u\u발견되지 않고 제퓨티를 업고 적군이 순찰하는 구역을 통과한다. 적의 순찰 루트를 주의 깊게 관찰한다.
20125,\u\u在不被发现的情况下，背着洁芙缇穿越敌方巡逻区域，注意观察敌人的巡逻路径。,\u\u在不被發現的情況下，背著潔芙緹穿越敵方巡邏區域，注意觀察敵人的巡邏路徑。,\u\uTraverse the enemy patrol area while carrying Jefuty without being detected. Pay close attention to the patrol routes of the enemies.,\u\u敵に見つからないよう、巡察ルートをよく観察しながら、ジェフティを背負って敵の巡察区域を通過せよ。,\u\u발견되지 않고 제퓨티를 업고 적군이 순찰하는 구역을 통과한다. 적의 순찰 루트를 주의 깊게 관찰한다.
211210,21121,,,,
20140,第二章第九幕：狩猎博弈,第二章第九幕：狩獵博弈,"Chapter 2, Act 9: Hunting Game",第二章第九幕：狩猟ゲーム,제2장 제9막: 사냥 게임
20141,第九幕,第九幕,Act 9,第九幕,제9막
20143,狩猎博弈,狩獵博弈,Hunting Game,狩猟ゲーム,사냥 게임
20144,\u\u受了重伤的黎格正在实验室中接受治疗，小心躲避守军的巡逻，设法潜入罗联基地。夜间的基地充满了未知的危险，务必小心行事！,\u\u受了重傷的黎格正在實驗室中接受治療，小心躲避守軍的巡邏，設法潛入羅聯基地。夜間的基地充滿了未知的危險，務必小心行事！,"\u\uLige, who is seriously injured, is undergoing treatment in the laboratory. Try to infiltrate the URNC base while avoiding the patrolling units. The base at night is filled with unknown dangers, so be careful!",\u\u重傷を負ったリゲルは実験室で治療を受けている。巡察する守備部隊に見つからないようにロ連軍基地に潜入しよう。夜の基地は未知の危険にあふれている。注意して行動せよ！,\u\u큰 부상을 입은 리겔이 실험실에서 치료를 받고 있다. 수비하는 적군의 순찰을 피해 루련 기지로 잠입한다. 밤의 기지에는 미지의 위험이 도사리고 있으니 조심해야 한다!
