key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
text_round0,第{0}回合,第 {0} 回合,Turn {0},{0}ターン目,{0}번째 턴
text_state_prepare0,整备阶段,整備階段,Preparation Phase,準備フェイズ,정비 단계
text_zhoumu0,第{0}轮,第 {0}輪,Round {0},第{0}ラウンド,제{0}라운드
text_battleprepare_round0,第{0}回合\t整备阶段,第 {0} 回合\t整備階段,Turn {0}\tPreparation Phase,第{0}ターン\t準備フェイズ,{0}번째 턴\t정비 단계
uimessagebox_no_quick_save0,读档失败!,读档失败!,Load Failed!,,로딩 실패!
uimessagebox_prepare_compose_material0,所需材料不足!,所需材料不足!,Insufficient Materials!,材料が足りません,필요한 재료가 부족합니다!
uimessagebox_prepare_compose_ap0,剩余AP不足!,剩餘AP不足!,Insufficient AP!,APが足りません,남은 AP가 부족합니다!
uimessagebox_prepare_compose_part0,所需零件不足!,所需零件不足!,Insufficient Parts!,パーツが足りません,필요한 부품이 부족합니다!
uimessagebox_prepare_compose_success0,<color=#a4cbff>{0}</color>*{1}个合成完毕!\n道具已置入您的背包仓库,<color=#a4cbff>{0}</color>*{2}个合成完毕!\n道具已置入您的背包仓库,,,
uimessagebox_prepare_product0,所需零件不足!,所需零件不足!,Insufficient Parts!,パーツが足りません,필요한 부품이 부족합니다!
uimessagebox_prepare_sell_confirm0,道具拆解,道具拆解,Item Disassemble,アイテム分解,아이템 분해
uimessagebox_prepare_sell0,是否将<color=#ff8d48>{0}个{1}</color>拆解为<color=#fffd90>{2}零件</color>？,是否將<color=#ff8d48> {0} 個{1}</color>拆解為<color=#fffd90>{2}零件</color>？,Disassemble <color=#ff8d48>{0}*{1}</color> into <color=#fffd90>{2} Parts</color>?,<color=#ff8d48>{1}×{0}</color>を<color=#fffd90>{2}パーツ</color>に分解しますか？,<color=#ff8d48>{0}개의{1}</color>을(를) <color=#fffd90>부품 {2}</color>개로 분해하시겠습니까?
uimessagebox_save_cover_confirm0,覆盖确认,覆蓋確認,Overwrite Confirmation,セーブデータ上書き,덮어씌우기 확인
uimessagebox_save_copy_cover0,复制将会覆盖当前存档，是否继续？,複製將會覆蓋目前存檔，是否繼續？,The duplicate will overwrite the current saved game. Continue?,現在のセーブを上書きします、よろしいですか？,"복제하시면 현재의 세이브 파일에 덮어씌워집니다, 계속하시겠습니까?"
uimessagebox_save_cover0,保存将会覆盖当前存档，是否继续？,保存将会覆盖当前存档，是否继续？,Saving will overwrite the current saved game. Continue?,現在のセーブデータを上書きします、よろしいですか？,"저장하면 현재의 세이브 파일에 덮어씌워집니다, 계속하시겠습니까?"
uimessagebox_save_delete_confirm0,删除确认,確認刪除,Delete Confirmation,セーブデータ削除,삭제 확인
uimessagebox_save_delete0,删除将会导致当前存档彻底消失，是否继续？,刪除將會導致目前存檔徹底消失，是否繼續？,Deleting the saved game will cause it to disappear completely. Continue?,セーブデータを削除すると完全に消失します、よろしいですか？,"삭제하시면 현재의 세이브 파일이 완전히 지워집니다, 계속하시겠습니까?"
uimessagebox_tip0,<color=#a4b1ff>提示</color>,提示,<color=#a4b1ff>Tip</color>,<color=#a4b1ff>ヒント</color>,<color=#a4b1ff>알림</color>
uimessagebox_save_success0,存档成功!,存檔成功!,Saved!,セーブ成功!,저장 성공!
uiweaponprepare_noacc0,当前没有合适的配件!,目前沒有合適的配件!,No suitable accessories!,条件を満たすアタッチメントはありません,현재 적합한 부품이 없습니다!
unitcontrol_level0,Lv{0},Lv {0},Lv.{0},Lv.{0},Lv.{0}
weapontype_barrel0,枪管,槍管,Barrel,バレル,총열
weapontype_pulser0,枪托,槍托,Stock,ストック,개머리판
weapontype_scope0,瞄具,瞄具,Scope,照準器,스코프
weapontype_weapon0,武器,武器,Weapon,武器,무기
text_not_enough_bag_space0,无法携带更多的道具!,無法攜帶更多的道具!,Unable to carry more items!,これ以上アイテムを携帯できません,아이템을 더 이상 소지할 수 없습니다!
text_not_work_function0,敬请期待,敬请期待,Coming Soon,ご期待ください,개발중
text_profile_exp0,{0}/{1},{0}/{1},{0}/{1},{0}/{1},{0}/{1}
text_max_exp0,满级,滿級,Max Level,最大レベル,최대 레벨
text_mission_updated0,<color=#a4b1ff>阶段目标已更新</color>,<color=#a4b1ff>階段目標已更新</color>,<color=#a4b1ff>Phase Objectives updated</color>,<color=#a4b1ff>段階任務が更新されました</color>,<color=#a4b1ff>단계 목표 업데이트 완료</color>
text_mission_failupdated0,<color=#a4b1ff>失败条件已更新</color>,<color=#a4b1ff>失敗條件已更新</color>,<color=#a4b1ff>Failure Conditions updated</color>,<color=#a4b1ff>失敗条件が更新されました</color>,<color=#a4b1ff>실패 조건 업데이트 완료</color>
text_mission_extraupdated0,<color=#a4b1ff>额外条件已更新</color>,<color=#a4b1ff>額外條件已更新</color>,<color=#a4b1ff>Bonus Ovjectives updated</color>,<color=#a4b1ff>サブ条件が更新されました</color>,<color=#a4b1ff>추가 조건이 갱신되었습니다</color>
text_award_format0,{0}x<color=#ff8d48>{1:0.0}</color>=<color=#ff8d48>{2}</color>,{0}x<color=#ff8d48>{1:0.0}</color>=<color=#ff8d48>{2}</color>,{0}x<color=#ff9600>{1:0.0}</color>=<color=#ff9600>{2}</color>,{0}x<color=#ff8d48>{1:0.0}</color>=<color=#ff8d48>{2}</color>,{0}x<color=#ff8d48>{1:0.0}</color>=<color=#ff8d48>{2}</color>
text_game_finish_title0,恭喜通关第{0}轮游戏,恭喜通關第{0}輪遊戲,Congratulations on completing Playthrough {0},ゲーム第{0}ラウンドクリアおめでとうございます,제{0}라운드 게임을 통과했습니다.축하합니다.
text_game_finish_content0,你将进行存档功能来存储{0}周目的结局档案，并可【读取】该档案来开启{1}周目的新游戏,你將進行存檔功能來存儲{0}周目的結局檔案，並可【讀取】該檔案來開啟{1}周目的新遊戲,The save function can be used to store the ending file of Playthrough {0}. This file can also be used to [Load] and start a new game for Playthrough {1}.,セーブ機能を使用して{0}週目のクリアデータをセーブし、【ロード】でそのデータを読み込むと{1}週目のニューゲームを開始することができます。,{0}주간 엔딩 파일을 저장하기 위한 파일 저장 기능을 진행합니다. 이 파일을 【읽어】{1} 주간 새 게임을 시작할 수 있습니다.
text_autosave0,游戏已保存,遊戲已保存,The game has been saved,ゲームを保存しました,게임 저장 완료
text_terrain_forbid0,无法通行,無法通行,Impassable,通行不可,통행불가
terrain_move0,行动,行動,AP,行動,행동
terrain_sight0,视野,視野,VIS,視野,시야
terrain_hit0,命中,命中,ACC,命中,명중
terrain_dodge0,闪避,閃避,EVA,回避,회피
mission_primary0,行动目标,行動目標,Mission Objective,行動目標,작전 목표
mission_extra0,额外目标,額外目標,Bonus Objective,サブターゲット,추가 목표
mission_fail0,失败条件,失敗條件,Failure Condition,失敗条件,실패 조건
shortcut_0_10,返回,返回,Back,戻る,돌아가기
shortcut_00,返回/菜单,返回/選單,Back/Menu,戻る/メニュー,돌아가기/메뉴
shortcut_10,切换角色,切換角色,Switch Character,キャラクター切替,캐릭터 스위치
shortcut_20,战场资讯,戰場資訊,Battlefield Information,戦域情報,전장 정보
shortcut_30,危险范围,危險範圍,Danger Range,危険範囲,위험 범위
shortcut_40,敌人视野,敵人視野,Enemy Visual Range,敵視野,적 시야
shortcut_50,结束回合,結束回合,End Turn,ターン終了,턴 종료
shortcut_60,战斗背包,戰鬥背包,Battle Backpack,戦闘バック,전투 배낭
shortcut_70,跳过剧情,跳過劇情,Skip Story,シナリオスキップ,스토리 건너뛰기
shortcut_80,切换任务,切換任務,Switch Mission,任務切り替え,미션 전환
shortcut_90,攻击,攻擊,Attack,攻撃,공격
shortcut_100,潜行/现形,潛行/現形,Stealth/Exposed,潜行/通常,스텔스/일반
shortcut_stealth0,潜行,潛行,Stealth,潜行,스텔스
shortcut_expose0,现形,現形,Exposed,通常,일반
shortcut_110,合成/维修,合成/維修,Synthesize/Repair,合成・修理,합성/수리
shortcut_compose0,道具合成,道具合成,Item Synthesis,アイテム合成,아이템 합성
shortcut_repair0,维修,維修,Repair,修理,수리
shortcut_120,翻页/回收,翻頁/回收,Next Page/Recover,ページを進める／リサイクル,넘기기/회수
shortcut_changeitem0,翻页,翻頁,Next Page,次項へ進む,넘기기
shortcut_recycle0,回收,回收,Recover,分解,회수
shortcut_130,更换武器,更換武器,Switch Weapon,武器変更,무기 교체
shortcut_140,物品栏1,物品欄 1,Item Slot 1,アイテムスロット１,아이템 바 1
shortcut_150,物品栏2,物品欄 2,Item Slot 2,アイテムスロット２,아이템 바 2
shortcut_160,物品栏3,物品欄 3,Item Slot 3,アイテムスロット３,아이템 바 3
shortcut_170,物品栏4,物品欄 4,Item Slot 4,アイテムスロット４,아이템 바 4
shortcut_180,物品栏5,物品欄 5,Item Slot 5,アイテムスロット５,아이템 바 5
shortcut_190,物品栏6,物品欄 6,Item Slot 6,アイテムスロット６,아이템 바 6
shortcut_200,技能1,技能 1,Skill 1,スキル１,스킬 1
shortcut_210,技能2,技能 2,Skill 2,スキル２,스킬 2
shortcut_220,技能3,技能 3,Skill 3,スキル３,스킬 3
shortcut_230,技能4,技能 4,Skill 4,スキル４,스킬 4
shortcut_240,技能5,技能 5,Skill 5,スキル５,스킬 5
shortcut_250,镜头上移,鏡頭上移,Pan Up,カメラ移動-上,앵글 위로
shortcut_260,镜头下移,鏡頭下移,Pan Down,カメラ移動-下,앵글 아래로
shortcut_270,镜头左移,鏡頭左移,Pan Left,カメラ移動-左,앵글 좌로
shortcut_280,镜头右移,鏡頭右移,Pan Right,カメラ移動-右,앵글 우로
shortcut_290,角色详情,角色詳情,Character Details,キャラクター詳細,캐릭터 정보
shortcut_300,切换移动,切換移動,Switch Movement,移動切替,이동 전환
shortcut_310,快捷保存,快捷保存,Quick Save,クイックセーブ,바로 저장
shortcut_320,快捷读取,快捷讀取,Quick Load,クイックロード,바로 읽기
shortcut_manualtype0,移动模式:  {0},移動模式：  {0},Movement Mode: {0},操作モード:  {0},이동 모드:  {0}
shortcut_brainwash0,沟通,溝通,Communicate,交流,대화
shortcut_statueturret0,旋转,旋轉,Rotate,回転,회전
text_page_num0,{0}/{1},{0}/{1},{0}/{1},{0}/{1},{0}/{1}
text_save_slot0,SLOT {0},SLOT {0},SLOT {0},SLOT {0},SLOT {0}
text_save_auto0,AUTO SAVE,AUTO SAVE,AUTO SAVE,AUTO SAVE,AUTO SAVE
ap_left_tip0,仍有剩余的<color=#ff8d48>行动力</color>，是否直接结束当前回合？,仍有剩餘的<color=#ff8d48>行動力</color>，是否直接結束當前回合？,Unit still has <color=#ff8d48>Action Points</color> remaining. End the current turn?,使われていない<color=#ff8d48>AP</color>がありますが、このままターンを終了しますか？,잔여 <color=#ff8d48>AP</color>가 있습니다. 현재 턴을 종료할까요?
ap_left_tip_20,仍有满<color=#ff8d48>行动力</color>的角色，是否直接结束当前回合？,仍有滿<color=#ff8d48>行動力</color>的角色，是否直接結束當前回合？,Unit still has <color=#ff8d48>Action Points</color> remaining. End the current turn?,<color=#ff8d48>AP</color>が使われていないユニットがいます。このまま現在のターンを終了しますか？,"아직 <color=#ff8d48>AP가</color>가 가득 찬 캐릭터가 있습니다, 현재 턴을 종료하시겠습니까?"
turn_end_confirm0,<color=#a4b1ff>结束回合确认</color>,結束回合確認,<color=#a4b1ff>End Turn Confirmation</color>,<color=#a4b1ff>ターン終了の確認</color>,<color=#a4b1ff>턴 종료 확인</color>
language_option_00,简体中文,简体中文,简体中文,简体中文,简体中文
language_option_10,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文
language_option_20,English,English,English,English,English
language_option_30,日本語,日本語,日本語,日本語,日本語
language_option_40,한국어,한국어,한국어,한국어,한국어
text_ui_keycantchange0,<color=#ff8d48>{0}</color>键无法作为设置键,<color=#ff8d48>{1}</color>键无法作为设置键,,,
option_on0,开启,開啟,On,開く,켜기
option_off0,关闭,關閉,Off,閉じる,끄기
text_ui_keynone0,当前有部分按键没有配置快捷键，请进行配置，否则将可能影响游戏体验,当前有部分按键没有配置快捷键，请进行配置，否则将可能影响游戏体验,,,
item_category_10,<color=#fe7978>伤害类</color>,<color=#fe7978>傷害類</color>,<color=#fe7978>Damage</color>,<color=#fe7978>ダメージ系</color>,<color=#fe7978>데미지</color>
item_category_20,<color=#5ebe6f>恢复类</color>,<color=#5ebe6f>恢復類</color>,<color=#5ebe6f>Recovery</color>,<color=#5ebe6f>回復系</color>,<color=#5ebe6f>회복</color>
item_category_30,<color=#00caff>功能类</color>,<color=#00caff>功能類</color>,<color=#00caff>Function</color>,<color=#00caff>戦略系</color>,<color=#00caff>기능</color>
item_category_40,<color=#ffd37a>弹药</color>,<color=#ffd37a>彈藥</color>,<color=#ffd37a>Ammo</color>,<color=#ffd37a>弾薬</color>,<color=#ffd37a>탄약</color>
item_category_50,<color=#b5b6bb>材料</color>,<color=#b5b6bb>材料</color>,<color=#b5b6bb>Materials</color>,<color=#b5b6bb>素材</color>,<color=#b5b6bb>재료</color>
item_category_60,<color=#ce77da>器械类</color>,<color=#ce77da>器械類</color>,<color=#ce77da>Equipment</color>,<color=#ce77da>機械系</color>,<color=#ce77da>기계</color>
text_compose_num0,需求量,需求量,Require,必要量,필요량
text_compose_havenum0,持有量,持有量,Have,所持量,소지량
text_compose_baghavenum0,背包持有,背包持有,In Backpack,バックパック保有数,배낭 속 소지량
save_gamedata0,保存,保存,Save,セーブ,저장
delete_gamedata0,删除,刪除,Delete,削除,삭제
cover_gamedata0,覆盖,覆蓋,Overwrite,上書き,덮어쓰기
copy_gamedata0,复制,複製,Copy,コピー,복제
compose_confirm0,合成确认,合成確認,Synthesis Confirmation,合成の確認,합성 확인
compose_confirm_tips0,是否消耗<color=#fffd90>{0}零件</color>、{1}合成<color=#ff8d48>{2}个{3}</color>？,是否消耗<color=#fffd90>{0}零件</color>、{1}合成<color=#ff8d48> {2} 個{3}</color>,Consume <color=#fffd90>{0} Parts</color> and {1} to synthesize <color=#ff8d48>{2} of {3}</color>?,<color=#fffd90>{0}パーツと{1}</color>を消費して、<color=#ff8d48>{3}×{2}</color>を合成しますか？,"<color=#fffd90>부품 {0}개</color>와, {1}를 사용하여 <color=#ff8d48>{3} {2}개</color>를 합성하시겠습니까?"
product_confirm0,制作确认,製作確認,Production Confirmation,製作の確認,제작 확인
product_confirm_tips0,是否消耗<color=#fffd90>{0}零件</color>制作<color=#ff8d48>{1}个{2}</color>？,是否消耗<color=#fffd90>{0}零件</color>製作<color=#ff8d48> {1} 個{2}</color>,Consume <color=#fffd90>{0} Parts</color> to produce <color=#ff8d48>{1} of {2}</color>?,<color=#fffd90>{0}パーツ</color>を消費して、<color=#ff8d48>{2}×{1}</color>を製作しますか？,<color=#fffd90>부품 {0}개</color>를 사용하여 <color=#ff8d48>{2} {1}개</color>를 제작하시겠습니까?
text_undo0,撤销,撤銷,Cancel,取消,취소
text_restoredefault0,恢复默认,恢復預設值,Restore to Default,初期値へ戻す,초기화
text_copy0,复制,複製,Copy,複製,복제
text_leave0,离开,離開,Exit,戻る,나가기
text_depot_moveitem0,转移,轉移,Move,転送,옮기기
text_depot_back0,返回,返回,Back,戻る,돌아가기
text_depot_sell0,拆解,拆解,Disassemble,分解,분해
text_bag_sort0,自动整理,自動整理,Sort,自動整理,정리
text_ui_choose0,选择,選擇,Select,選択,선택
text_ui_confirm0,确定,確定,Confirm,閉じる,확인
text_ui_compose0,订单确认,訂單確認,Order Confirmation,合成,합성
text_ui_detail0,查看详情,查看詳情,View Details,詳細確認,상세보기
text_ui_batch_compose0,合成,合成,Synthesize,アイテム合成,아이템 합성
text_ui_batch_changenum0,修改数量,修改數量,Change Quantity,数量変更,수량 변경
text_ui_product0,确认订单,確認訂單,Confirm Order,製作確認,제작 확인
text_ui_batch_product0,制作,製作,Produce,アイテム製作,아이템 제작
text_ui_noacc0,暂无配件,暫無配件,No Accessories,アタッチメント無し,파츠 부족
text_ui_choose_acc0,选择配件,選擇配件,Select Accessories,アタッチメント選択,파츠 선택
text_ui_equip_acc0,装配,裝配,Equip,アタッチメント装備,파츠 장착
text_ui_unequip_acc0,卸下,卸下,Unequip,アタッチメントを外す,파츠 해제
text_ui_changeweapon0,切换,切換,Switch,武器変更,무기 교체
text_ui_weaponchange0,升阶,升階,Upgrade,武器改造,무기 개조
text_weapon_equiping0,已装备,已裝備,Equipped,装備品,장착 중
text_weapon_levelup_confirm_title0,升阶确认,升階確認,Upgrade Confirmation,アップグレードの確認,업그레이드 확인
text_weapon_levelup_confirm_tips0,是否消耗<color=#fffd90>{0}零件</color>、<color=#fffd90>{1}</color>，将<color=#ff8d48>{2}</color>从{3}阶升至<color=#ff8d48>{4}阶</color>？,是否消耗<color=#fffd90>{0}零件、{1}</color>，將<color=#ff8d48>{2}</color>從 {3} 階升至<color=#ff8d48> {4} 階</color>？,Consume <color=#fffd90>{0} Parts</color> and <color=#fffd90>{1}</color> to upgrade <color=#ff8d48>{2}</color> from Rank {3} to <color=#ff8d48>Rank {4}</color>?,<color=#fffd90>{0}パーツ、{1}</color>を消費して、<color=#ff8d48>{2}</color>を{3}から<color=#ff8d48>{4}ランク</color>にアップグレードしますか？,"<color=#fffd90>부품 {0}개와, {1}</color>를 사용하여 <color=#ff8d48>{2}</color>을(를) {3}단계에서 <color=#ff8d48>{4}단계</color>까지 업그레이드 하시겠습니까?"
text_ui_roleprofile0,角色详情,角色詳情,STATUS,キャラクター詳細,캐릭터 정보
text_ui_roletalent0,基因强化,基因強化,Genetic Enhancement,ゲノム強化,유전자 강화
text_ui_weaponprepare0,武器整备,武器整備,Weapon Preparation,武器整備,무기 정비
text_ui_compose_page0,道具合成,道具合成,Item Synthesis,アイテム合成,아이템 합성
text_ui_product_page0,道具制作,道具製作,Item Production,アイテム作成,아이템 제작
text_ui_depot_page0,背包仓库,背包倉庫,Backpack and Storage,バックパック収納,인벤토리
text_ui_bag_page0,战斗背包,戰鬥背包,Battle Backpack,戦闘バック,전투 배낭
text_ui_itemupgrade_page0,道具改造,道具改造,Item Modification,アイテム改造,아이템 개조
text_ui_skill_passive0,基因特质,基因特質,Gene Trait,ゲノム特性,유전자 특성
text_ui_skill_unlock0,解锁,解鎖,Unlock,解放,잠금 해제
text_ui_skill_active0,技能,技能,Skill,ゲノムスキル,유전자 스킬
text_ui_skillresult_dataerror0,数据错误,資料錯誤,Data Error,エラーデータ,데이터 오류
text_ui_skillresult_noability0,能力不足,能力不足,Insufficient Ability,能力不足,능력치 부족
text_ui_skillresult_incooldown0,冷却中,冷卻中,On Cooldown,クールダウン中,쿨 타임 중
text_ui_skillresult_outofcount0,次数已用尽,次數已用盡,Out of Uses,これ以上動けない,횟수 부족
text_ui_skillresult_nosp0,SP不足,SP 不足,Insufficient SP,SP不足,SP 부족
text_ui_skillresult_noap0,AP不足,AP 不足,Insufficient AP,AP不足,AP 부족
text_ui_skillresult_nodist0,距离不足,距離不足,Insufficient Distance,距離不足,거리 부족
text_ui_skillresult_nobp0,BP不足,BP 不足,Insufficient BP,BP不足,BP 부족
text_ui_skillresult_nocaster0,没有释放者,沒有施放者,No Caster,解放者がいません,시전자 부족
text_ui_skillresult_inbuff0,已攻击过,已攻擊過,Already attacked,攻撃された,공격 완료
text_ui_skillresult_inconditions0,未激活,未啟動,Not activated,未解放,비활성화
text_ui_skillresult_silence0,失神中,失神中,Disoriented,失神中,실신중
text_ui_gene_effect0,已激活,已啟動,Activated,有効状態,활성화
text_ui_gene_equiped0,已装备,已裝備,Equipped,装備中,장착 완료
text_attackinfo_noap0,<color=#ff7478>AP不足</color>,<color=#ff7478>AP 不足</color>,<color=#ff7478>Insufficient AP</color>,<color=#ff7748>AP不足</color>,<color=#ff7748>AP 부족</color>
text_attackinfo_nobp0,<color=#ff7478>弹药不足</color>,<color=#ff7478>彈藥不足</color>,<color=#ff7748>Insufficient Ammo</color>,<color=#ff7748>弾薬不足</color>,<color=#ff7748>탄약 부족</color>
text_attackinfo_nodist0,<color=#ff7478>射程以外</color>,<color=#ff7478>射程以外</color>,<color=#ff7748>Out of range</color>,<color=#ff7748>射程外</color>,<color=#ff7748>거리 부족</color>
text_attackinfo_targetinvincible0,<color=#ff7478>目标无敌</color>,<color=#ff7478>目標無敵</color>,<color=#ff7748>Target is Invincible</color>,<color=#ff7748>ターゲットは不死身</color>,<color=#ff7748>목표물 무적 상태</color>
text_attackinfo_inbuff0,<color=#ff7478>无法攻击</color>,<color=#ff7478>無法攻擊</color>,<color=#ff7748>Unable to Attack</color>,<color=#ff7748>攻撃不可</color>,<color=#ff7748>공격 불가</color>
text_attackinfo_cannotbetarget0,<color=#ff7478>无效目标</color>,<color=#ff7478>無效目標</color>,<color=#ff7478>Invalid Target</color>,<color=#ff7478>無効なターゲット</color>,<color=#ff7478>유효하지 않은 목표</color>
text_attackinfo_notarget0,<color=#ff7478>无目标</color>,<color=#ff7478>無目標</color>,<color=#ff7478>No Target</color>,<color=#ff7478>ターゲットなし</color>,<color=#ff7478>목표 없음</color>
text_attackinfo_inattackdisabled0,<color=#ff7478>缴械中</color>,<color=#ff7478>繳械中</color>,<color=#ff7478>Disarmed</color>,<color=#ff7478>武装解除中</color>,<color=#ff7478>무장 해제 중</color>
text_attackinfo_critical0,暴击,暴擊,Critical Hit,致命,치명타
text_attackinfo_hit0,命中,命中,Accuracy,命中,명중
text_ui_self_addition0,自身属性,自身屬性,Base Stats,デフォルト,개인 능력치
text_ui_talent_addition0,基因加成,基因加成,Gene Bonus,ゲノムボーナス,유전자 보너스
text_ui_weapon_addition0,武器属性,武器屬性,Weapon Attributes,武器ボーナス,무기 보너스
text_ui_item_addition0,道具加成,道具加成,Item Bonus,アイテムボーナス,아이템 보너스
text_ui_mood_addition0,心情加成,心情加成,Mood Bonus,,기분 보너스
text_ui_buff_addition0,状态{0}加成,狀態 {0} 加成,Status {0} Bonus,ステータスボーナス{0},버프 {0} 보너스
text_ui_specialability_addition0,特质{0}加成,特質 {0} 加成,Trait {0} Bonus,特性ボーナス{0},특성 {0} 보너스
text_ui_terrain_addition0,地形属性,地形屬性,Terrain Bonus,地形ボーナス,지형 보너스
text_ui_gamemode_10,休闲,休閒,Casual,カジュアル,쉬움
text_ui_gamemode_20,标准,標準,Standard,ノーマル,일반
text_ui_gamemode_30,挑战,挑戰,Challenge,チャレンジ,도전
text_ui_gamemode_40,噩梦,噩夢,Nightmare,ナイトメア,악몽
text_ui_gamemode_50,2092R,2092R,2092R,2092R,2092R
text_ui_achievement_unlock_time0,{0}/{1}{2}/{3}{4} {5}{6}:{7}{8}:{9}{10} 达成,{0}/{1}{2}/{3}{4} {5}{6}:{7}{8}:{9}{10} 達成,{0}/{1}{2}/{3}{4} {5}{6}:{7}{8}:{9}{10} achieved,{0}/{1}{2}/{3}{4} {5}{6}:{7}{8}:{9}{10} 獲得,{0}/{1}{2}/{3}{4} {5}{6}:{7}{8}:{9}{10} 획득
