key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
1c2,<color=#ff8d48>胜利目标</color>是战役中<color=#ff8d48>必须完成</color>的主要目标，达成后即宣告战役胜利。若一场战役中存在多个阶段，则非最终目标都会以<color=#ff8d48>阶段目标</color>显示。,<color=#ff8d48>勝利目標</color>是戰役中<color=#ff8d48>必須完成</color>的主要目標，達成後即宣告戰役勝利。若一場戰役中存在多個階段，則非最終目標都會以<color=#ff8d48>階段目標</color>顯示。,"A <color=#ff8d48>Victory Objective</color> is the primary goal that <color=#ff8d48>must be achieved</color> during the battle. Once accomplished, the battle is declared a victory. If there are multiple phases in a battle, secondary objectives are shown as <color=#ff8d48>Phase Objectives</color>.",<color=#ff8d48>メイン任務</color>は、戦役において<color=#ff8d48>クリアしなければならない</color>主な目標です。クリアすると戦役の勝利が宣言されます。一度の戦役に複数の段階がある場合、非最終任務は<color=#ff8d48>段階的任務</color>として表示されます。,"<color=#ff8d48>승리 목표</color>는 전투에서 <color=#ff8d48>반드시 완성해야 할</color> 주된 목표입니다. 목표 달성 후 즉시 전투에서 승리하였음을 알립니다. 한 전투에서 여러 단계가 있는 경우, 최종 단계가 아닌 스테이지는 모두 <color=#ff8d48>단계 목표</color>로 표시됩니다."
1c11,胜利目标,勝利目標,Victory Objectives,メイン任務,승리 목표
2c0,战役任务,戰役任務,Battle Objectives,戦役任務,전투 임무
2type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
2c1,<color=#ff8d48>额外目标</color>会影响战役的最终<color=#ff8d48>评价</color>，可通过任务前的标记实时确认其完成情况。\n取得更高的战役评价可以获得<color=#ff8d48>额外的经验和零件</color>，完成全部额外目标可获得1.4倍的奖励。,<color=#ff8d48>額外目標</color>會影響戰役的最終<color=#ff8d48>評價</color>，可通過任務前的標記即時確認其完成情況。\n取得更高的戰役評價可以獲得<color=#ff8d48>額外的經驗和零件</color>，完成全部額外目標可獲得1.4倍的獎勵。,<color=#ff8d48>Bonus Objectives</color> will affect the final <color=#ff8d48>rank</color> of the battle. Their completion status can be checked in real-time through markers before the mission.\nCompleting Bonus Objectives can improve the battle rank. Achieving a higher battle rank grants <color=#ff8d48>additional experience and parts.</color> Completing all <color=#ff8d48>Bonus Objectives</color> grants a 1.4x bonus reward.,<color=#ff8d48>サブ目標</color>は戦役の最終<color=#ff8d48>評価</color>に影響を与えます。任務の前に付いたマークにより、完了状況をリアルタイムで確認できます。n戦役において高い評価を獲得すると、<color=#ff8d48>追加の経験値とパーツ</color>を入手できます。全てのサブ目標をクリアすると報酬が1.4倍になります。,"<color=#ff8d48>추가 목표</color>는 전투의 최종 <color=#ff8d48>평가</color>에 영향을 주며, 임무 전 표시로 완성 상황을 실시간으로 확인할 수 있습니다.\n 더 높은 전투 평가를 받으면 <color=#ff8d48>추가 경험치와 부품</color>을 획득할 수 있으며, 전체 별도 목표를 완수하면 1.4배의 보너스를 받을 수 있습니다."
2c2,<color=#ff8d48>额外目标</color>会影响战役的最终<color=#ff8d48>评价</color>，可通过任务前的标记实时确认其完成情况。\n取得更高的战役评价可以获得<color=#ff8d48>额外的经验和零件</color>，完成全部额外目标可获得1.4倍的奖励。,<color=#ff8d48>額外目標</color>會影響戰役的最終<color=#ff8d48>評價</color>，可通過任務前的標記即時確認其完成情況。\n取得更高的戰役評價可以獲得<color=#ff8d48>額外的經驗和零件</color>，完成全部額外目標可獲得1.4倍的獎勵。,<color=#ff8d48>Bonus Objectives</color> will affect the final <color=#ff8d48>rank</color> of the battle. Their completion status can be checked in real-time through markers before the mission.\nCompleting Bonus Objectives can improve the battle rank. Achieving a higher battle rank grants <color=#ff8d48>additional experience and parts.</color> Completing all <color=#ff8d48>Bonus Objectives</color> grants a 1.4x bonus reward.,<color=#ff8d48>サブ目標</color>は戦役の最終<color=#ff8d48>評価</color>に影響を与えます。任務の前に付いたマークにより、完了状況をリアルタイムで確認できます。n戦役において高い評価を獲得すると、<color=#ff8d48>追加の経験値とパーツ</color>を入手できます。全てのサブ目標をクリアすると報酬が1.4倍になります。,"<color=#ff8d48>추가 목표</color>는 전투의 최종 <color=#ff8d48>평가</color>에 영향을 주며, 임무 전 표시로 완성 상황을 실시간으로 확인할 수 있습니다.\n 더 높은 전투 평가를 받으면 <color=#ff8d48>추가 경험치와 부품</color>을 획득할 수 있으며, 전체 별도 목표를 완수하면 1.4배의 보너스를 받을 수 있습니다."
2c11,额外目标,額外目標,Bonus Objectives,サブ任務,추가 목표
3c0,战役任务,戰役任務,Battle Objectives,戦役任務,전투 임무
3type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
3c1,<color=#ff8d48>失败条件</color>触发后即宣告战役失败，此时可读取存档或者重新挑战本战役。,<color=#ff8d48>失敗條件</color>觸發後即宣告戰役失敗，此時可讀取存檔或者重新挑戰本戰役。,"The battle is declared a failure upon triggering a <color=#ff8d48>Failure Condition</color>. At this point, load a save file or restart the battle.",<color=#ff8d48>失敗条件</color>を満たすと、戦役の敗北が宣言されます。この時、セーブのロードまたはその戦役への再挑戦を行えます。,<color=#ff8d48>실패 조건</color> 발생 시 전투 실패를 알립니다. 이때 아카이브를 열람하거나 다시 본 전투에 도전할 수 있습니다.
3c2,<color=#ff8d48>失败条件</color>触发后即宣告战役失败，此时可读取存档或者重新挑战本战役。,<color=#ff8d48>失敗條件</color>觸發後即宣告戰役失敗，此時可讀取存檔或者重新挑戰本戰役。,"The battle is declared a failure upon triggering a <color=#ff8d48>Failure Condition</color>. At this point, load a save file or restart the battle.",<color=#ff8d48>失敗条件</color>を満たすと、戦役の敗北が宣言されます。この時、セーブのロードまたはその戦役への再挑戦を行えます。,<color=#ff8d48>실패 조건</color> 발생 시 전투 실패를 알립니다. 이때 아카이브를 열람하거나 다시 본 전투에 도전할 수 있습니다.
3c11,失败条件,失敗條件,Failure Conditions,失敗条件,실패 조건
4c0,单位信息,單位資訊,Unit Information,ユニット詳細,유닛 정보
4type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
4c1,点击<quad name=pc/pc_left_button_help width=1.05 height=1/>选中单位。\n选中或将光标停留在单位上时，界面左下角会显示单位的<color=#ff8d48>生命值、命中、回避</color>等基础信息。\n在选中单位的情况下，将光标悬停在另一个单位上，该单位的基础信息会显示在右侧。,點擊<quad name=pc/pc_left_button_help width=1.05 height=1/>選中單位。\n選中或將游標停留在單位上時，介面左下角會顯示單位的<color=#ff8d48>生命值、命中、回避</color>等基礎資訊。\n在選中單位的情況下，將游標懸停在另一個單位上，該單位的基礎資訊會顯示在右側。,"Click the <quad name=pc/pc_left_button_help width=1.05 height=1/> to select a unit. \nSelecting or hovering over a unit will display the unit's basic information such as <color=#ff8d48>HP, Accuracy, and Evasion</color> in the bottom left corner. \nWith a unit selected, hover the cursor over another unit, and the basic information of that unit will be displayed on the right side.",<quad name=pc/pc_left_button_help width=1.05 height=1/>選択するユニットをクリックします。\Nユニットを選択するか、カーソルをユニットの上に置くと、画面の左下隅にそのユニットの<color=#ff8d48>HP、命中率、回避力</color>などの基本情報が表示されます。\nユニットの選択中に、カーソルを別のユニットの上に置くと、そのユニットの基本情報が右側に表示されます。,"<quad name=pc/pc_left_button_help width=1.05 height=1/>을 클릭해 유닛을 선택하세요.\n 커서를 선택 또는 유닛 위에 놓으면, 인터페이스의 왼쪽 하단 모서리에 <color=#ff8d48>HP, 명중, 회피</color> 등 기본 정보를 보여줍니다.\n 유닛을 선택한 경우 커서를 다른 유닛 위에 놓으면 해당 유닛의 기본 정보가 우측에 표시됩니다."
4c2,按<quad name=joystick/action1_help width=1.05 height=1/>选中单位。\n选中或将光标停留在单位上时，界面左下角会显示单位的<color=#ff8d48>生命值、命中、回避</color>等基础信息。\n在选中单位的情况下，将光标悬停在另一个单位上，该单位的基础信息会显示在右侧。,按<quad name=joystick/action1_help width=1.05 height=1/>選中單位。\n選中或將游標停留在單位上時，介面左下角會顯示單位的<color=#ff8d48>生命值、命中、回避</color>等基礎資訊。\n在選中單位的情況下，將游標懸停在另一個單位上，該單位的基礎資訊會顯示在右側。,"Click the <quad name=joystick/action1_help width=1.05 height=1/> to select a unit. \nSelecting or hovering over a unit will display the unit's basic information such as <color=#ff8d48>HP, Accuracy, and Evasion</color> in the bottom left corner. \nWith a unit selected, hover the cursor over another unit, and the basic information of that unit will be displayed on the right side.",<quad name=joystick/action1_help width=1.05 height=1/>をクリックしてユニットを選びます。\Nユニットを選択するか、カーソルをユニットの上に置くと、画面の左下隅にそのユニットの<color=#ff8d48>HP、命中率、回避力</color>などの基本情報が表示されます。\nユニットの選択中に、カーソルを別のユニットの上に置くと、そのユニットの基本情報が右側に表示されます。,"<quad name=joystick/action1_help width=1.05 height=1/>을 클릭해 유닛을 선택하세요.\n 커서를 선택 또는 유닛 위에 놓으면, 인터페이스의 왼쪽 하단 모서리에 <color=#ff8d48>HP, 명중, 회피</color> 등 기본 정보를 보여줍니다.\n 유닛을 선택한 경우 커서를 다른 유닛 위에 놓으면 해당 유닛의 기본 정보가 우측에 표시됩니다."
4c11,基础信息,基礎資訊,Basic Information,基本情報,기본 정보
5c0,单位信息,單位資訊,Unit Information,ユニット詳細,유닛 상세보기
5type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
5c1,按<quad name=pc/pc_i_help width=1.05 height=1/>打开角色详情页面。\n可在<color=#ff8d48>角色详情</color>中查看角色的<color=#ff8d48>详细属性、特质、状态</color>等信息。,按<quad name=pc/pc_i_help width=1.05 height=1/>打開角色詳情頁面。\n可在<color=#ff8d48>角色詳情</color>中查看角色的<color=#ff8d48>詳細屬性、特質、狀態</color>等資訊。,"Press <quad name=joystick/leftstickbutton_help width=1.05 height=1/> to open Character Details. \nDetailed information such as a character's <color=#ff8d48>Attributes, Traits, or Status</color> can be viewed in <color=#ff8d48>Character Details</color>.",<quad name=pc/pc_i_help width=1.05 height=1/>をクリックしてユニット詳細ページを開きます。\n<color=#ff8d48>ユニット詳細</color>で、ユニットの<color=#ff8d48>ステータス、特質、状態</color>などの情報を確認できます。,"<quad name=pc/pc_i_help width=1.05 height=1/>을 클릭해 캐릭터 상세페이지를 열어보세요.\n <color=#ff8d48>캐릭터 상세화면</color>에서 캐릭터의 <color=#ff8d48>상세 능력치, 특성, 상태</color> 등 정보를 볼 수 있습니다."
5c2,按<quad name=joystick/leftstickbutton_help width=1.05 height=1/>打开角色详情页面。\n可在<color=#ff8d48>角色详情</color>中查看角色的<color=#ff8d48>详细属性、特质、状态</color>等信息。,按<quad name=joystick/leftstickbutton_help width=1.05 height=1/>打開角色詳情頁面。\n可在<color=#ff8d48>角色詳情</color>中查看角色的<color=#ff8d48>詳細屬性、特質、狀態</color>等資訊。,"Press <quad name=joystick/leftstickbutton_help width=1.05 height=1/> to open Character Details. \nDetailed information such as a character's <color=#ff8d48>Attributes, Traits, or Status</color> can be viewed in <color=#ff8d48>Character Details</color>.",<quad name=joystick/leftstickbutton_help width=1.05 height=1/>をクリックしてユニット詳細ページを開きます。\n<color=#ff8d48>ユニット詳細</color>で、ユニットの<color=#ff8d48>ステータス、特質、状態</color>などの情報を確認できます。,"<quad name=joystick/leftstickbutton_help width=1.05 height=1/>을 클릭해 캐릭터 상세페이지를 열어보세요.\n <color=#ff8d48>캐릭터 상세화면</color>에서 캐릭터의 <color=#ff8d48>상세 능력치, 특성, 상태</color> 등 정보를 볼 수 있습니다."
5c11,单位详情,單位詳情,Unit Details,ユニット詳細,유닛 상세보기
17c0,生命值,生命值,Health Points,体力(HP),HP
17type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
17c1,<color=#ff8d48>生命值（HP）</color>是单位可承受的伤害量，单位在HP变为0后将无法战斗。\n我方角色在HP变为0的时候将进入<color=#ff8d48>垂危</color>状态，可使用<color=#ff8d48>医疗箱</color>解除垂危状态。,"<color=#ff8d48>生命值</color>是每個單位都具有的屬性。我方角色在生命值變為 0 的時候將進入<color=#ff8d48>垂危</color>狀態。敵方單位在生命值變為 0 的時候將無法戰鬥。
<color=#ff8d48>垂危</color>：無法進行任何操作，直到其他我方單位對其使用<color=#ff8d48>醫療箱</color>。","<color=#ff8d48>Health Points (HP)</color> represent the amount of damage a unit can withstand. A unit becomes unable to fight once their HP reaches 0. \nWhen an allied character's HP reaches 0, they enter <color=#ff8d48>Critical Condition</color>. A <color=#ff8d48>Medkit</color> can be used to remove Critical Condition.","<color=#ff8d48>体力(HP)</color>はあらゆるユニットの持つステータスで、味方ユニットのHPが0になると<color=#ff8d48>瀕死</color>状態に陥り、敵ユニットのHPが0になると戦闘不能になります。
<color=#ff8d48>瀕死</color>：いかなる操作も行えなくなる。<color=#ff8d48>医療キット</color>を使用すると回復可能。","<color=#ff8d48>HP</color>는 모든 유닛이 가지고 있는 능력치입니다. 아군 캐릭터의 HP가 0이 되면 <color=#ff8d48>빈사</color> 상태로 돌입합니다. 적 유닛은 HP가 0이 되면 전투를 계속할 수 없습니다.
<color=#ff8d48>빈사</color>: 기타 아군 유닛이 해당 유닛에게 <color=#ff8d48>구급 상자</color>를 사용해줄 때까지 아무런 컨트롤도 진행할 수 없습니다."
17c2,<color=#ff8d48>生命值（HP）</color>是单位可承受的伤害量，单位在HP变为0后将无法战斗。\n我方角色在HP变为0的时候将进入<color=#ff8d48>垂危</color>状态，可使用<color=#ff8d48>医疗箱</color>解除垂危状态。,"<color=#ff8d48>生命值</color>是每個單位都具有的屬性。我方角色在生命值變為 0 的時候將進入<color=#ff8d48>垂危</color>狀態。敵方單位在生命值變為 0 的時候將無法戰鬥。
<color=#ff8d48>垂危</color>：無法進行任何操作，直到其他我方單位對其使用<color=#ff8d48>醫療箱</color>。","<color=#ff8d48>Health Points (HP)</color> represent the amount of damage a unit can withstand. A unit becomes unable to fight once their HP reaches 0. \nWhen an allied character's HP reaches 0, they enter <color=#ff8d48>Critical Condition</color>. A <color=#ff8d48>Medkit</color> can be used to remove Critical Condition.","<color=#ff8d48>体力(HP)</color>はあらゆるユニットの持つステータスで、味方ユニットのHPが0になると<color=#ff8d48>瀕死</color>状態に陥り、敵ユニットのHPが0になると戦闘不能になります。
<color=#ff8d48>瀕死</color>：いかなる操作も行えなくなる。<color=#ff8d48>医療キット</color>を使用すると回復可能。","<color=#ff8d48>HP</color>는 모든 유닛이 가지고 있는 능력치입니다. 아군 캐릭터의 HP가 0이 되면 <color=#ff8d48>빈사</color> 상태로 돌입합니다. 적 유닛은 HP가 0이 되면 전투를 계속할 수 없습니다.
<color=#ff8d48>빈사</color>: 기타 아군 유닛이 해당 유닛에게 <color=#ff8d48>구급 상자</color>를 사용해줄 때까지 아무런 컨트롤도 진행할 수 없습니다."
17c11,生命值（HP）,生命值,Health Points (HP),体力(HP),HP
19c0,行动力,行動力,Action Points,行動力(AP),AP
19type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
19c1,<color=#ff8d48>行动力（AP）</color>是单位在战场中进行基础操作所需要的资源，每个单位的AP均是<color=#ff8d48>独立</color>的。回合结束时，当前阵营所有单位的<color=#ff8d48>AP</color>将自动恢复至上限。,<color=#ff8d48>行動力（AP）</color>是單位在戰場中進行基礎操作所需要的資源，每個單位的AP均是<color=#ff8d48>獨立</color>的。回合結束時，當前陣營所有單位的<color=#ff8d48>AP</color>將自動恢復至上限。,"<color=#ff8d48>Action Points (AP)</color> are required for units to perform basic actions on the battlefield, and each unit has its own <color=#ff8d48>independent</color> pool of AP. At the end of the turn, the <color=#ff8d48>AP</color> for all units in the current faction is restored to its maximum limit automatically.",<color=#ff8d48>AP</color>は、ユニットが戦場において各種基本操作を行う際に必要となる資源です。各ユニットのAPは<color=#ff8d48>独立</color>しています。ターン終了時、その陣営の全ユニットの<color=#ff8d48>AP</color>は上限まで自動回復します。,"<color=#ff8d48>행동력(AP)</color>은 다양한 기본 조작을 수행할 때 사용하는 자원입니다. 유닛마다 <color=#ff8d48>독립적인</color> AP를 가지고 있습니다. 턴 종료 시, 현재 진영에 있는 모든 유닛의 <color=#ff8d48>AP</color>가 최대치까지 회복합니다."
19c2,<color=#ff8d48>行动力（AP）</color>是单位在战场中进行基础操作所需要的资源，每个单位的AP均是<color=#ff8d48>独立</color>的。回合结束时，当前阵营所有单位的<color=#ff8d48>AP</color>将自动恢复至上限。,<color=#ff8d48>行動力（AP）</color>是單位在戰場中進行基礎操作所需要的資源，每個單位的AP均是<color=#ff8d48>獨立</color>的。回合結束時，當前陣營所有單位的<color=#ff8d48>AP</color>將自動恢復至上限。,"<color=#ff8d48>Action Points (AP)</color> are required for units to perform basic actions on the battlefield, and each unit has its own <color=#ff8d48>independent</color> pool of AP. At the end of the turn, the <color=#ff8d48>AP</color> for all units in the current faction is restored to its maximum limit automatically.",<color=#ff8d48>AP</color>は、ユニットが戦場において各種基本操作を行う際に必要となる資源です。各ユニットのAPは<color=#ff8d48>独立</color>しています。ターン終了時、その陣営の全ユニットの<color=#ff8d48>AP</color>は上限まで自動回復します。,"<color=#ff8d48>행동력(AP)</color>은 다양한 기본 조작을 수행할 때 사용하는 자원입니다. 유닛마다 <color=#ff8d48>독립적인</color> AP를 가지고 있습니다. 턴 종료 시, 현재 진영에 있는 모든 유닛의 <color=#ff8d48>AP</color>가 최대치까지 회복합니다."
19c11,行动力（AP）,行動力（AP）,Action Points (AP),AP,행동력(AP)
89c0,行动力,行動力,Action Points,行動力(AP),AP
89type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
89c1,我方单位AP可用于移动、攻击、潜行、合成以及使用道具等，可以根据战场情况进行AP的分配。,我方單位AP可用於移動、攻擊、潛行、合成以及使用道具等，可以根據戰場情況進行AP的分配。,"AP can be used to move, attack, sneak, synthesize, and use items. Allocate AP to battlefield conditions accordingly.",味方ユニットのAPは、移動、攻撃、ステルス、合成、アイテム使用などに使用でき、戦場の状況によってAPを分配できます。,"아군 유닛의 AP는 이동, 공격, 스텔스, 합성 그리고 아이템 사용 등에 사용할 수 있으며 전투 상황에 따라 AP를 분배할 수 있습니다."
89c2,我方单位AP可用于移动、攻击、潜行、合成以及使用道具等，可以根据战场情况进行AP的分配。,我方單位AP可用於移動、攻擊、潛行、合成以及使用道具等，可以根據戰場情況進行AP的分配。,"AP can be used to move, attack, sneak, synthesize, and use items. Allocate AP to battlefield conditions accordingly.",味方ユニットのAPは、移動、攻撃、ステルス、合成、アイテム使用などに使用でき、戦場の状況によってAPを分配できます。,"아군 유닛의 AP는 이동, 공격, 스텔스, 합성 그리고 아이템 사용 등에 사용할 수 있으며 전투 상황에 따라 AP를 분배할 수 있습니다."
89c11,我方行动力,我方行動力,Ally Action Points,味方AP,아군 AP
20c0,行动力,行動力,Action Points,行動力(AP),AP
20type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
20c1,敌方单位每回合行动1次，包含1次移动和1次攻击，攻击时不消耗AP。部分敌方单位的特质会改变行动内容，可以在单位详情中查看。,敵方單位每回合行動1次，包含1次移動和1次攻擊，攻擊時不消耗AP。部分敵方單位的特質會改變行動內容，可以在單位詳情中查看。,"Enemy units take 1 action per turn, which includes 1 move and 1 attack. Attacks by enemy units do not consume AP. The actions of some enemy units may be altered by their traits, and can be checked in Unit Details.",敵ユニットは毎ターン1回行動します。この行動には1回の移動と1回の攻撃が含まれており、攻撃時にはAPを消費しません。一部の敵ユニットの特質により、行動内容が変わることがあります。ユニット詳細で確認できます。,"적군 유닛이 매 턴에 한 번 작전을 할 때, 1번의 이동과 1번의 공격을 포함합니다. 공격시 AP 소비는 하지 않습니다. 일부 적군 유닛의 특성이 작전을 바꿀 수 있습니다. 이 부분은 유닛 상세보기에서 볼 수 있습니다."
20c2,敌方单位每回合行动1次，包含1次移动和1次攻击，攻击时不消耗AP。部分敌方单位的特质会改变行动内容，可以在单位详情中查看。,敵方單位每回合行動1次，包含1次移動和1次攻擊，攻擊時不消耗AP。部分敵方單位的特質會改變行動內容，可以在單位詳情中查看。,"Enemy units take 1 action per turn, which includes 1 move and 1 attack. Attacks by enemy units do not consume AP. The actions of some enemy units may be altered by their traits, and can be checked in Unit Details.",敵ユニットは毎ターン1回行動します。この行動には1回の移動と1回の攻撃が含まれており、攻撃時にはAPを消費しません。一部の敵ユニットの特質により、行動内容が変わることがあります。ユニット詳細で確認できます。,"적군 유닛이 매 턴에 한 번 작전을 할 때, 1번의 이동과 1번의 공격을 포함합니다. 공격시 AP 소비는 하지 않습니다. 일부 적군 유닛의 특성이 작전을 바꿀 수 있습니다. 이 부분은 유닛 상세보기에서 볼 수 있습니다."
20c11,敌方行动力,敵方行動力,Enemy Action Points,敵AP,적군 AP
21c0,移动,移動,Movement,移動,이동
21type,战场知识,戰場知識,Battlefield Knowledge,戦場の知識,전장 지식
21c1,单位<color=#ff8d48>移动</color>需要消耗AP。不同地形消耗的AP存在差异。\n如果单位当前<color=#ff8d48>剩余的AP</color>低于进入目标地点所<color=#ff8d48>需求的AP</color>，将无法移动至目标地点。\n单位移动时可以穿过<color=#ff8d48>友方单位</color>，无法穿过敌方单位。\n移动时，点击目的地后无法撤销，请在预览时关注相关信息,單位<color=#ff8d48>移動</color>需要消耗AP。不同地形消耗的AP存在差異。\n如果單位當前<color=#ff8d48>剩餘的AP</color>低於進入目標地點所<color=#ff8d48>需求的AP</color>，將無法移動至目標地點。\n單位移動時可以穿過<color=#ff8d48>友方單位</color>，無法穿過敵方單位。\n移動時，點擊目的地後無法撤銷，請在預覽時關注相關資訊,"Unit <color=#ff8d48>Movement</color> consumes AP, and the AP cost varies depending on the terrain. \nIf a unit's <color=#ff8d48>remaining AP</color> is lower than the required AP to reach the target location, the unit cannot move there. \nUnits can move through <color=#ff8d48>allied units</color> but cannot move through enemy units. \nOnce a movement is initiated, it cannot be undone. Please pay attention to the relevant information in the Preview.",ユニットの<color=#ff8d48>移動</color>には、APを消費します。地形によって消費するAPが異なります。\nユニットの現在の<color=#ff8d48>AP残量</color>が目標地点への到達に<color=#ff8d48>必要なAP</color>より低い場合、目標地点に移動できません。\nユニットの移動時、<color=#ff8d48>味方ユニット</color>を通過できますが、敵ユニットは通過できません。\n移動の際に目的地をクリックするとキャンセルができないため、プレビュー時には関連情報に注意してください。,"유닛 <color=#ff8d48>이동</color>은 AP를 소모해야 합니다. 지형에 따라 소모하는 AP는 차이가 있습니다.\n 만약 유닛의 현재 <color=#ff8d48>잔여AP</color>가 목표 지점 진입에 <color=#ff8d48>필요한 AP보다</color>보다 낮으면, 목표 지점까지 이동이 불가합니다.\n 유닛 이동 시 <color=#ff8d48>아군 유닛</color>을 통과할 수 있으며, 적군 유닛을 통과할 수 없습니다.\n 이동 시 목표 지점 클릭 후 취소가 불가능합니다. 미리보기 시 관련 정보에 유의하시기 바랍니다."
