key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
4024011,402401,,402401,,
4012010,莱柯瑞斯口供副本,萊柯瑞斯口供副本,Copy of Lycoris' Testimony,リコ・リス氏供述調書,리코리스 진술서 사본
4012011,401201,,401201,,
3011010,露尼西亚·冯·奥贝斯坦,露尼西亞·馮·奧貝斯坦,Lunasia Von Oberstein,ルニシア・フォン・オーベルシュタイン,루니샤 폰 오버슈타인
1008010,内高加索战区单位编制a、b区域,內高加索戰區單位編制 a、b 區域,Inner Caucasus Theater Unit Deployment – Zones A & B,北コーカサス地方a、bエリア戦力編成,"북카프카스 군관구 a, b 구역 편제 "
1008011,100801,100801,100801,,100801
4021010,内高加索战区单位编制c区域,內高加索戰區單位編制c區域,Inner Caucasus Theater Unit Deployment – Zone C,北コーカサス地方cエリア戦力編成,북카프카스 군관구 c 구역 편제
4021011,402101,,402101,,
4022010,NSC-68,NSC-68,NSC-68,NSC-68,NSC-68
4022011,402201,,402201,,
4018010,瓦尔沙事件调查记录,瓦爾沙事件調查記錄,Warszawa Incident Investigation Records,ワルシャー事件の調査記録,바르샤바 사건 조사 기록
4018011,401801,,401801,,
3017010,瓦尔沙事件报告原稿,瓦爾沙事件報告原稿,Warszawa Incident Original Report,ワルシャー事件の報告原稿,바르샤바 사건 보고 원고
3017011,301701,,301701,,
4018020,瓦尔沙事件照片记录,瓦爾沙事件照片記錄,Warszawa Incident Photographic Records,ワルシャー事件の写真記録,바르샤바 사건 사진 기록
1003010,内参：南联遗迹技术水平报告,內參：南聯遺蹟技術水準報告,Internal Reference: Report on the Antarctic Union's Relic Technology,内部資料：南連遺跡技術水準について,내부자료: 남련 유적 기술 수준 보고
1003011,100301,100301,100301,,100301
4010010,内参：南联遗迹调查报告,內參：南聯遺跡調查報告,Internal Reference: Investigation Report on the Antarctic Union's Relics,内部資料：南連遺跡調査報告,내부자료: 남련 유적 조사 보고
4010011,401001,,401001,,
4014010,“木匠”工作组记录一,“木匠”工作組記錄一,"""Carpenter"" Working Group Record 1",「木工」班業務記録・一,‘목수’ 실무그룹 기록 1
4014011,401401,,401401,,
4015010,“木匠”工作组记录二,“木匠”工作組記錄二,"""Carpenter"" Working Group Record 2",「木工」班業務記録・ニ,‘목수’ 실무그룹 기록 2
4015011,401501,,401501,,
4030010,“木匠”工作组记录三,“木匠”工作組記錄三,"""Carpenter"" Working Group Record 3",「木工」班業務記録・三,‘목수’ 실무그룹 기록 3
4030011,403001,,403001,,
2014010,Cp57号 特别实验原料,Cp57號 特別實驗原料,Cp57 Special Experimental Materials,Cp57号 特殊材料,Cp57호 특수 실험 원료
2014011,201401,,201401,,
4035010,CP57号 实验记录,CP57號 實驗記錄,Cp57 Experiment Records,Cp57号 実験記録,Cp57호 실험 기록
4035011,403501,,403501,,
4031010,“荆棘项圈”测试资料,“荊棘項圈”測試資料,"""Thorn Collar"" Test Data",「イバラの輪」試験運用,‘가시목걸이’ 테스트 자료
4031011,403101,,403101,,
3012010,小型猛禽拍摄计划,小型猛禽拍攝計畫,Small Raptor Photography Project,小型猛禽類撮影計画,소형 랩터 사진 촬영 계획
3012011,301201,,301201,,
3016010,南联基因培育技术调查报告,南聯基因培育技術調查報告,Antarctic Union's Genetics Breeding Technology Investigation Reports,南連遺伝子培養技術調査報告,남련 유전자 육종 기술 조사 보고서
3016011,301601,,301601,,
4004010,辐射病治疗报告,輻射病治療報告,Radiation Sickness Treatment Report,被曝症状治療報告,붕괴방사능 증상 치료 보고서
4004011,400401,,400401,,
3000010,刨刀监视报告：项目启动,刨刀監視報告：專案啟動,Razor Surveillance Report: Project Initiated,監視報告：計画始動,감시 보고서: 프로젝트 시작
3000011,300001,,300001,,
4033010,刨刀监视报告：对象资料,刨刀監視報告：對象資料,Razor Surveillance Report: Subject Information,監視報告：対象者資料,감시 보고서: 대상 자료
4033011,403301,,403301,,
4019010,菲利普工作笔记副本,菲利普工作筆記副本,Copy of Philip's Work Notes,フィリップのメモ副本,필립 업무 노트 복사본
4019011,401901,,401901,,
4034010,威廉与菲利普夫妇合影,威廉與菲利普夫婦合影,Photo of William and the Philip Couple,ウィリアムとフィリップ夫妻の写真,윌리엄과 필립 부부의 사진
4013010,录音备忘录 2030年6月19日至25日,錄音備忘錄 2030年6月19日至25日,"Audio Record of June 19th – June 25th, 2030",録音メモ  2030年6月19日~25日,녹음 메모 2030년 6월 19~25일
4013011,401301,,401301,401301,
9000010,坍塌与逆向坍塌技术概论,坍塌與逆向坍塌技術概論,Introduction to Collapse and Reverse-Collapse Technologies,コーラップスおよび逆コーラップス技術の概要,붕괴 및 역붕괴 기술 소개
9000011,900001,,900001,900001,
9000020,AD1945-AD1981 遗迹时代,AD1945-AD1981 遺跡時代,"AD 1945 – AD 1981, the Age of Relics",AD1945-AD1981 遺跡時代,AD1945-AD1981 유적시대
9000021,900002,,900002,900002,
9000030,近代遗迹研究,近代遺跡研究,Research on Modern Relics,近代遺跡の研究,근대 유적 연구
9000031,900003,,900003,900003,
9000040,GAVIRUL重现计划,GAVIRUL重現計畫,GAVIRUL Reproduction Project,GAVIRUL再現プロジェクト,GAVIRUL 재현 계획
9000041,900004,,900004,900004,
9000050,仆役,僕役,Servant,下僕,하인
9000051,900005,,900005,900005,
9000060,第一次北兰岛事件,第一次北蘭島事件,First Beilan Island Incident,第一次北蘭島事件,제1차 북란도 사건
9000061,900006,,900006,900006,
9000070,第三次世界大战与南极独立,第三次世界大戰與南極獨立,The Third World War and Antarctic Independence,第三次世界大戦と南極独立,제3차 세계대전 및 남극 독립
9000071,900007,,900007,900007,
9000080,南极联邦成立与第一次南极战争,南極聯邦成立與第一次南極戰爭,Establishment of the Antarctic Union and the First Antarctican War,南極連邦設立と第一次南極戦争,남극연방의 설립 및 제1차 남극전쟁
9000081,900008,,900008,900008,
9000090,低辐射广域性感染症,低輻射廣域性感染症,Eurosky Low-Emission Infectious Disease,広域低輻射能感染症,광역성 저복사 감염증
9000091,900009,,900009,900009,
9000100,三女神计划,三女神計畫,GAVIRUL Project,三女神計画,삼여신 계획
9000101,900010,,900010,900010,
