key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
40290410,尾声,尾聲,Finale,エピローグ,결말
40300110,战前,戰前,Pre-Battle,戦前,전투 전
40300210,战中,戰中,In Battle,戦闘中,전투 중
40300310,战后,戰後,Post-Battle,戦後,전투 후
40300410,尾声1,尾聲1,Finale 1,エピローグ1,결말1
40300510,尾声2,尾聲2,Finale 2,エピローグ2,결말2
40310110,战前,戰前,Pre-Battle,戦前,전투 전
40310210,战后,戰後,Post-Battle,戦後,전투 후
40310310,尾声,尾聲,Finale,エピローグ,결말
40320110,战前,戰前,Pre-Battle,戦前,전투 전
40320210,战中,戰中,In Battle,戦闘中,전투 중
40320310,战后,戰後,Post-Battle,戦後,전투 후
40320410,尾声,尾聲,Finale,エピローグ,결말
40330110,战前,戰前,Pre-Battle,戦前,전투 전
40330210,战后,戰後,Post-Battle,戦後,전투 후
40330310,尾声,尾聲,Finale,エピローグ,결말
403310110,小憩,小憩,Intermission,小休止,낮잠
40340110,战前,戰前,Pre-Battle,戦前,전투 전
40340210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
40340310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
40340410,战后,戰後,Post-Battle,戦後,전투 후
40340510,尾声1,尾聲1,Finale 1,エピローグ1,결말1
40340610,尾声2,尾聲2,Finale 2,エピローグ2,결말2
40340620,尾声3,尾聲3,Finale 3,エピローグ3,결말3
403410110,小憩,小憩,Intermission,小休止,낮잠
40350110,战前,戰前,Pre-Battle,戦前,전투 전
40350210,战中,戰中,In Battle,戦闘中,전투 중
40350310,战后,戰後,Post-Battle,戦後,전투 후
40350410,尾声,尾聲,Finale,エピローグ,결말
41221010,战中,戰中,In Battle,戦闘中,전투 중
41131010,战中,戰中,In Battle,戦闘中,전투 중
50000110,尽头,盡頭,The End,終わり,끝자락
50000120,礼服,禮服,Formal Wear,ドレス,드레스
50000130,旧居,舊居,Old Habitat,旧居,오래된 거주지
50000140,告别,告別,Farewell,決別,작별
50000150,极光,極光,Aurora,オーロラ,오로라
50000160,突变,突變,Mutation,突然変異,돌연변이
50000170,决战,決戰,Decisive Battle,决戦,결전
50010010,序幕,序幕,Prologue,プロローグ,서막
50010110,战前,戰前,Pre-Battle,戦前,전투 전
50010210,战后,戰後,Post-Battle,戦後,전투 후
50010310,尾声1,尾聲1,Finale 1,エピローグ1,결말1
50010410,尾声2,尾聲2,Finale 2,エピローグ2,결말2
50020110,战前,戰前,Pre-Battle,戦前,전투 전
50020210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
50020310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
50020410,战后,戰後,Post-Battle,戦後,전투 후
50020510,尾声1,尾聲1,Finale 1,エピローグ1,결말1
50020610,尾声2,尾聲2,Finale 2,エピローグ2,결말2
50030110,战前,戰前,Pre-Battle,戦前,전투 전
50030210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
50030310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
50030410,战中3,戰中3,In Battle 3,戦闘中3,전투 중3
50030510,战中4,戰中4,In Battle 4,戦闘中4,전투 중4
50030610,战中5,戰中5,In Battle 5,戦闘中5,전투 중5
50030710,战后,戰後,Post-Battle,戦後,전투 후
50030810,尾声,尾聲,Finale,エピローグ,결말
50100110,战前,戰前,Pre-Battle,戦前,전투 전
50100210,战后,戰後,Post-Battle,戦後,전투 후
90000110,战前,戰前,Pre-Battle,戦前,전투 전
90000210,战后,戰後,Post-Battle,戦後,전투 후
90001110,战前,戰前,Pre-Battle,戦前,전투 전
90001210,战后,戰後,Post-Battle,戦後,전투 후
90002110,战前,戰前,Pre-Battle,戦前,전투 전
90002210,战中,戰中,In Battle,戦闘中,전투 중
90002310,战后,戰後,Post-Battle,戦後,전투 후
90003110,战前,戰前,Pre-Battle,戦前,전투 전
90003210,战后,戰後,Post-Battle,戦後,전투 후
90004110,战前,戰前,Pre-Battle,戦前,전투 전
90004210,战中,戰中,In Battle,戦闘中,전투 중
90004310,战后,戰後,Post-Battle,戦後,전투 후
90004410,尾声,尾聲,Finale,エピローグ,결말
90005110,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90005210,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90006110,战前,戰前,Pre-Battle,戦前,전투 전
90006210,战后,戰後,Post-Battle,戦後,전투 후
90007110,战前,戰前,Pre-Battle,戦前,전투 전
90007210,战后,戰後,Post-Battle,戦後,전투 후
90008110,战前,戰前,Pre-Battle,戦前,전투 전
90008210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90008310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90008410,战后,戰後,Post-Battle,戦後,전투 후
90009110,战前,戰前,Pre-Battle,戦前,전투 전
90009210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90009310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90009410,战后,戰後,Post-Battle,戦後,전투 후
90009510,尾声,尾聲,Finale,エピローグ,결말
90010110,战前,戰前,Pre-Battle,戦前,전투 전
90010210,战中,戰中,In Battle,戦闘中,전투 중
90010310,战后1,戰後1,Post-Battle 1,戦後1,전투 후1
90010320,战后2,戰後2,Post-Battle 2,戦後2,전투 후2
90011110,战前,戰前,Pre-Battle,戦前,전투 전
90011210,战后,戰後,Post-Battle,戦後,전투 후
90011310,尾声1,尾聲1,Finale 1,エピローグ1,결말1
90011320,尾声2,尾聲2,Finale 2,エピローグ2,결말2
90011330,尾声3,尾聲3,Finale 3,エピローグ3,결말3
90200110,战前,戰前,Pre-Battle,戦前,전투 전
90200210,战后,戰後,Post-Battle,戦後,전투 후
90201110,战前,戰前,Pre-Battle,戦前,전투 전
90201210,战后,戰後,Post-Battle,戦後,전투 후
90202110,战前,戰前,Pre-Battle,戦前,전투 전
90202210,战中,戰中,In Battle,戦闘中,전투 중
90202310,战后,戰後,Post-Battle,戦後,전투 후
90203110,战前,戰前,Pre-Battle,戦前,전투 전
90203210,战后,戰後,Post-Battle,戦後,전투 후
90204110,战前,戰前,Pre-Battle,戦前,전투 전
90204210,战中,戰中,In Battle,戦闘中,전투 중
90204310,战后,戰後,Post-Battle,戦後,전투 후
90204410,尾声,尾聲,Finale,エピローグ,결말
90205110,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90205210,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90206110,战前,戰前,Pre-Battle,戦前,전투 전
90206210,战后,戰後,Post-Battle,戦後,전투 후
90207110,战前,戰前,Pre-Battle,戦前,전투 전
90207210,战后,戰後,Post-Battle,戦後,전투 후
90208110,战前,戰前,Pre-Battle,戦前,전투 전
90208210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90208310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90208410,战后,戰後,Post-Battle,戦後,전투 후
90209110,战前,戰前,Pre-Battle,戦前,전투 전
90209210,战中1,戰中1,In Battle 1,戦闘中1,전투 중1
90209310,战中2,戰中2,In Battle 2,戦闘中2,전투 중2
90209410,战后,戰後,Post-Battle,戦後,전투 후
90209510,尾声,尾聲,Finale,エピローグ,결말
90210110,战前,戰前,Pre-Battle,戦前,전투 전
90210210,战中,戰中,In Battle,戦闘中,전투 중
90210310,战后1,戰後1,Post-Battle 1,戦後1,전투 후1
90210320,战后2,戰後2,Post-Battle 2,戦後2,전투 후2
90211110,战前,戰前,Pre-Battle,戦前,전투 전
90211210,战后,戰後,Post-Battle,戦後,전투 후
90211310,尾声1,尾聲1,Finale 1,エピローグ1,결말1
90211320,尾声2,尾聲2,Finale 2,エピローグ2,결말2
90211330,尾声3,尾聲3,Finale 3,エピローグ3,결말3
90901110,战前,戰前,Pre-Battle,戦前,전투 전
90901210,战前,戰前,Pre-Battle,戦前,전투 전
