key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
240,指定移动：优先向指定目标地点移动。,指定移動：優先向指定目標地點移動。,Designated Movement: Prioritizes movement to the designated target location.,指定移動：指定した目標地点に優先的に向かいます。,지정 이동: 지정된 목표 지점으로 우선 이동합니다.
250,指定移动：如果移动后自身射程内有敌方单位，会在原地发动攻击。,指定移動：如果移動後自身射程內有敵方單位，會在原地發動攻擊。,"Designated Movement: If there are enemy units is in Range, it will remain in place and launch an attack.",指定移動：移動後に自身の射程内に敵ユニットが存在していた場合、その地点から攻撃を行います。,지정 이동 : 이동 후 자신의 사거리 내에 적군 유닛이 있으면 그 자리에서 공격합니다.
260,指定进攻：优先向指定目标单位移动并发动进攻。,指定進攻：優先向指定目標單位移動併發動進攻。,Designated Attack: Prioritizes movement towards the designated target unit and initiates an attack.,指定進撃：指定したターゲットのユニットに向かって優先的に移動し、進撃を開始します。,지정 공격: 우선 지정된 목표 유닛으로 이동하고 공격을 개시합니다.
270,指定进攻：如果移动后指定目标单位不在自身射程内，会在原地对其他敌方单位发动攻击。,指定進攻：如果移動後指定目標單位不在自身射程內，會在原地對其他敵方單位發動攻擊。,"Designated Attack: If the designated target unit is not within Range after moving, it will attack other enemy units in its current location.",指定進撃：移動後、指定したターゲットのユニットが自身の射程内にいない場合、その場で他の敵ユニットに攻撃を仕掛けます。,지정 공격: 만약 이동 후 지정 목표 유닛이 자신의 사거리 내에 있지 않으면 제자리에서 다른 적군 유닛에게 공격을 개시합니다.
280,休息：稍事休息，不参与战斗，也不能被攻击。,休息：稍事休息，不參與戰鬥，也不能被攻擊。,Rest: Taking a short rest. Does not engage in combat and cannot be attacked.,休憩：ひと休みします。戦闘に加わらず、攻撃も受けません。,휴식: 잠시 휴식하고 전투에 참여하지 않습니다. 공격 당하지도 않습니다.
290,吸引：已被声波吸引到，会持续靠近声源，发现敌方单位时，会转变为进攻模式。,吸引：已被聲波吸引到，會持續靠近聲源，發現敵方單位時，會轉變為進攻模式。,"Lured: Will continuously approach the sound source after being lured by sound waves. When enemy units are detected, it will switch to Attack Mode.",引き寄せ：低周波音に引き寄せられ、音源に接近し続けます。敵ユニットを発見すると進撃モードに変わります。,유인: 음파에 유인되어 지속적으로 소리의 근원에 접근합니다. 적군 유닛을 발견하면 공격 모드로 전환합니다.
300,阅读：已被书籍内容迷惑住，认真地阅读中，发现敌方单位时，会转变为进攻模式。,閱讀：已被書籍內容迷惑住，認真地閱讀中，發現敵方單位時，會轉變為進攻模式。,"Reading: Fascinated by the contents of the book and is eagerly pursuing it. When enemy units are detected, it will switch to Attack Mode.",閲読：本の内容に夢中になり、食い入るように読んでいます。敵ユニットを発見すると進撃モードに変わります。,읽기: 이미 서적 안 내용에 빠져 열심히 읽고 있습니다. 적군 유닛을 발견하면 공격 모드로 전환합니다.
310,我方角色在HP变为0的时候将进入垂危状态，可使用医疗箱解除垂危状态。,我方角色在HP變為0的時候將進入垂危狀態，可使用醫療箱解除垂危狀態。,"When allied units' HP reaches 0, they enter Critical Condition. A Medkit can be used to remove Critical Condition.",味方ユニットのHPが0になると危篤状態になります。医療キットを使用することで危篤状態から脱することができます。,"아군 캐릭터의 HP가 0이 되면 빈사 상태에 빠지며, 구급 상자를 사용해 빈사 상태에서 벗어날 수 있습니다."
320,HP是单位可承受的伤害量，单位在HP变为0后将无法战斗。,HP是單位可承受的傷害量，單位在HP變為0後將無法戰鬥。,"HP represent the amount of damage a unit can withstand, and the unit becomes unable to fight once HP reaches 0.",HPは、ユニットが受けることのできるダメージ量を意味しています。味方ユニットのHPが0になると、戦闘ができなくなります。,"HP는 유닛당 견딜 수 있는 피해량이며, 유닛의 HP가 0이 되면 전투가 불가능합니다."
330,蒙德在受到致命伤害时会触发特质“执念”，不进入垂危状态，每场战役只能触发一次。,蒙德在受到致命傷害時，將會觸發特質“執念”，不進入垂危狀態，每場戰役只能觸發一次。,"Mendo triggers the trait ""Obsession"" when receiving fatal damage and avoid entering Critical Condition. This can only be triggered once per battle.",モンドは残りHPを上回るダメージを受けた場合でも、特質「執念」が発動して危篤状態になりません。この効果は一度の戦役で一度だけ発動します。,"멘도는 치명적인 피해를 입었을 때 '집념' 특성을 발동하여 빈사 상태에 진입하지 않습니다, 각 전투에 한 번만 발동 가능합니다."
340,回合结束时，当前阵营所有单位的AP将自动恢复至上限。,回合結束時，當前陣營所有單位的AP將自動恢復至上限。,"At the end of the turn, the AP for all units in the current faction automatically restores to its maximum limit.",ターンが終了すると、現在の陣営の全ユニットのAPが自動的に上限まで回復します。,"턴 종료 시, 현재 진영의 모든 유닛의 AP는 자동으로 상한까지 회복됩니다."
350,我方单位AP可用于移动、攻击、潜行、合成以及使用道具等。,我方單位AP可用於移動、攻擊、潛行、合成以及使用道具等。,"Allied units' AP can be used for actions such as Movement, Attack, Stealth, Synthesis, and Using Items.",味方ユニットのAPは移動・攻撃・潜行・合成・アイテム使用等に使用できます。,"아군 유닛 AP는 이동, 공격, 스텔스, 합성 및 아이템 사용에 사용할 수 있습니다."
360,敌方单位每回合行动1次，包含1次移动和1次攻击，攻击时不消耗AP。,敵方單位每回合行動1次，包含1次移動和1次攻擊，攻擊時不消耗AP。,"Enemy units take 1 action per turn, which includes 1 move and 1 attack. Attacks by enemy units do not consume AP.",敵ユニットは毎ターン1回行動します。この行動には1回の移動と1回の攻撃が含まれており、攻撃時にはAPを消費しません。,"적군 유닛이 매 턴에 한 번 작전을 할 때, 1번의 이동과 1번의 공격을 포함합니다. 공격 시 AP 소비는 하지 않습니다."
370,部分敌方单位的特质会改变行动内容，可以在单位详情中查看。,部分敵方單位的特質會改變行動內容，可以在單位詳情中查看。,"The actions of some enemy units may be altered by their traits, and can be checked in the Unit Details.",一部の敵ユニットの特質により、行動内容が変わることがあります。ユニット詳細で確認できます。,일부 적군 유닛의 특성이 작전을 바꿀 수 있습니다. 이 부분은 유닛 상세보기에서 볼 수 있습니다.
380,单位移动需要消耗AP，在不同地形上移动消耗的AP存在差异。,單位移動需要消耗AP，在不同地形上移動消耗的AP存在差異。,"Unit movement consumes AP, and the AP cost varies depending on the Terrain.",ユニットの移動はAPを消費し、地形によって移動で消費するAPが異なります。,유닛 이동은 AP를 소모해야 합니다. 지형별로 이동하며 소모하는 AP가 다릅니다.
390,如果单位当前剩余的AP低于进入目标地点所需求的AP，将无法移动至目标地点。,如果單位當前剩餘的AP低於進入目標地點所需求的AP，將無法移動至目標地點。,"If a unit's remaining AP is lower than the required AP to reach the target location, the unit cannot move there.",ユニットの残りAPが目標地点に進むために必要な消費APを下回っている場合、その目標地点に移動することできません。,현재 유닛에 남아 있는 AP가 목표 지점에 진입하는 데 필요한 AP보다 낮으면 목표 위치로 이동할 수 없습니다.
400,单位移动时可以穿过己方单位，无法穿过敌方单位。,單位移動時可以穿過友方單位，無法穿過敵方單位。,Units can move through allied unit but cannot move through enemy units.,ユニット移動時、味方ユニットを通り抜けることができますが、敵ユニットを通り抜けることはできません。,유닛 이동 시 아군 유닛은 통과할 수 있지만 적군 유닛은 통과할 수 없습니다.
410,移动时，点击目的地后无法撤销，请在预览时关注相关信息。,移動時，點擊目的地後無法撤銷，請在預覽時關注相關資訊。,"Once a movement is initiated, it cannot be undone; please pay attention to the relevant information in the Preview.",移動時、目標地点をクリックすると取り消しはできません。プレビュー時に関連情報に注意してください。,이동 시 목적지 클릭 후 철회가 불가합니다. 미리보기할 때 관련 정보를 확인하시기 바랍니다.
420,淡蓝色的移动范围表示我方单位移动到此处后，还有足够的AP进行攻击。,淡藍色的移動範圍表示我方單位移動到此處後，還有足夠的AP進行攻擊。,Light Blue indicates that the allied unit has sufficient AP to perform an attack after moving.,水色の移動範囲は、味方ユニットがその地点に移動した後でも、攻撃を行う際に消費するAPが十分にあることを意味しています。,하늘색 이동 범위는 아군 유닛이 이곳으로 이동한 후에도 공격에 충분한 AP가 있음을 나타냅니다.
430,深蓝色的移动范围表示我方单位移动到此处后，剩余AP不足以进行攻击。,深藍色的移動範圍表示我方單位移動到此處後，剩餘AP不足以進行攻擊。,Dark Blue indicates insufficient AP to perform an attack after moving.,紺色の移動範囲は、味方ユニットがその地点に移動した後に、攻撃を行う際に消費するAPが不足していることを意味しています。,남색 이동 범위는 아군 유닛이 이곳으로 이동한 후 잔여 AP가 공격을 하기에는 부족하다는 것을 나타냅니다.
440,选中我方单位后，单位的右上角会显示在当前位置下能够攻击到该单位的敌人数量。,選中我方單位後，單位的右上角會顯示在當前位置下能夠攻擊到該單位的敵人數量。,"After selecting an allied unit, the number of enemies that can attack this unit from the current position will be displayed on the top-right corner.",味方ユニットを選択すると、ユニットの右上隅に現在の位置でそのユニットを攻撃できる敵の数が表示されます。,"아군 유닛을 선택하면, 유닛의 우측 상단에 현재 위치에서 해당 유닛을 공격할 수 있는 적군 수량이 나타납니다."
450,在选择移动目标地点时，会显示移动至目标地点后能够攻击到该单位的敌人数量。,在選擇移動目標地點時，會顯示移動至目標地點後能夠攻擊到該單位的敵人數量。,"When selecting a movement destination, the number of enemies that can attack this unit at the target location is displayed.",移動目標地点の選択時、目標地点への移動後にこのユニットに攻撃可能な敵ユニット数が表示されます。,이동 목표 지점을 선택하면 이동 목표 지점으로 이동 후 해당 유닛을 공격할 수 있는 적군 유닛의 수가 표시됩니다.
460,可在游戏设置中更改移动路径的计算方式。,可在遊戲設置中更改移動路徑的方式。,The logical calculation methods of movement paths can be changed in the Game Settings.,ゲーム設定内で移動ルートの方法を変更できます。,게임 설정에서 이동 루트를 변경할 수 있습니다.
470,光柱表示战场中可拾取的物资。,光柱表示戰場中可拾取的物資。,Beams of light represent supplies that can be picked up on the battlefield.,光の柱は戦場で拾える物資を示します。,빛 기둥은 전장에서 주울 수 있는 물자를 뜻합니다.
480,紫色光柱代表物资在一次游戏流程中只能获取一次。,紫色光柱代表物資在一次遊戲流程中只能獲取一次。,"Purple beams of light represent limited supplies, and can only be picked up once in a playthrough.",紫の光の柱は、物資が1回のゲーム中、1回しか入手できないことを示します。,보라색 빛기둥은 물자가 게임 당 한 번만 주울 수 있다는 것을 뜻합니다.
490,在一回合内，我方角色可以攻击多次。,在一回合內，我方角色可以攻擊多次。,Allied units can attack multiple times within one turn.,1ターンの間、味方ユニットは複数回攻撃できます。,"1턴 내에, 아군 캐릭터는 여러 번 공격할 수 있습니다."
500,在攻击预览及左下角攻击图标处可以查看攻击消耗的AP。,在攻擊預覽及左下角攻擊圖示處可以查看攻擊消耗的AP。,"In the Attack Preview and the attack icon at the bottom-left corner, the AP cost of the attack can be viewed.",攻撃プレビューと左下隅の攻撃アイコンで攻撃時の消費APを確認できます。,공격으로 소모되는 AP는 공격 미리보기와 좌측 하단의 공격 아이콘을 통해 확인할 수 있습니다.
510,劣势射程内命中率会降低。,劣勢射程內命中率會降低。,Attacks in Suboptimal Range have reduced Accuracy.,劣勢射程内の命中率は下がります。,열세 사거리 내에서는 명중률이 낮아집니다.
520,不同武器攻击消耗的AP存在差异。,不同武器攻擊消耗的AP存在差異。,Different weapons have varying AP Costs for their attacks.,武器によって攻撃時の消費APに差があります。,무기에 따라 공격에 소모되는 AP는 차이가 있습니다.
530,选择目标时将光标移动至任意敌方单位，可以预览攻击该单位的关键信息。,選擇目標時將游標移動至任意敵方單位，可以預覽攻擊該單位的關鍵資訊。,"When selecting a target, hover the cursor over any enemy unit to preview Key Information.",ターゲットの選択時、カーソルを任意の敵ユニットまで移動すると、そのユニットへの攻撃に関する重要情報をプレビューできます。,대상을 선택할 때 커서를 적군 유닛으로 이동하면 해당 유닛 공격에 대한 주요 정보를 미리 볼 수 있습니다.
540,选择移动目的地时，可以预览移动到光标所在格时能攻击的目标。,選擇移動目的地時，可以預覽移動到游標所在格時能攻擊的目標。,"When selecting a movement target location, move the cursor to a tile to preview the targets that can be attacked.",移動先の選択時、カーソルがあるマスに移動したときに攻撃可能なターゲットをプレビューできます。,"이동 목적지 선택 시, 커서가 위치한 타일로 이동하면 공격 가능한 대상을 미리 볼 수 있습니다."
550,选中我方单位后，可以在左下角查看当前剩余AP可以进行的攻击次数。,選中我方單位後，可以在左下角查看當前剩餘AP可以進行的攻擊次數。,"After selecting an allied unit, the number of attacks possible with the remaining AP can be viewed on the bottom left corner.",味方ユニットを選択後、画面左下で現在の残りAPで行える攻撃回数を確認できます。,아군 유닛 선택 후 좌측 하단에서 현재 잔여 AP로 공격 가능한 횟수를 확인할 수 있습니다.
560,在选择移动目标地点时，可以查看移动到目标地点后剩余的AP可以进行的攻击次数。,在選擇移動目標地點時，可以查看移動到目標地點後剩餘的AP可以進行的攻擊次數。,"When selecting a target location, the number of attacks possible with the remaining AP after moving to the target location.",移動目標地点の選択時、目標地点への移動後に残るAPで行える攻撃回数を確認できます。,"이동 목적지 선택 시, 목적 지점으로 이동한 후 잔여 AP로 수행할 수 있는 공격 횟수를 확인할 수 있습니다."
570,特殊天气时，地图会被地形迷雾所笼罩，此时仅能看见视野内的敌方单位。,特殊天氣時，地圖會被地形迷霧所籠罩，此時僅能看見視野內的敵方單位。,"In special weather conditions, the map will be enveloped by Terrain Fog, and only enemy units in Visual Range will be visible.",特殊天候時は、地図が地形霧により覆われ、視野内の敵ユニットだけしか見えなくなります。,특수 날씨에는 지도에 안개가 끼어 시야 내의 적군 유닛만 볼 수 있습니다.
580,篝火等地形会为我方提供额外的视野。,篝火等地形會為我方提供額外的視野。,"Certain Terrains, such as Campfires, will provide allied units with additional Visual Range.",かがり火などの地形により追加の視野を得ることができます。,모닥불 등 지형은 아군에게 추가 시야를 제공합니다.
590,同一阵营的单位共享视野。,同一陣營的單位共用視野。,Units of the same faction share Visual Range.,同一陣営ユニットは、その視野を共有します。,같은 진형 안의 유닛은 시야를 공유합니다.
2780,若我方单位在移动过程中发现了位于迷雾中的新敌人，则会中断移动并返还未消耗的AP。,若我方單位在移動過程中發現了位於迷霧中的新敵人，則會中斷移動並返還未消耗的AP。,"If an allied unit discovers a new enemy unit while moving through the fog, the movement will be terminated and unexpended AP will be refunded.",移動中に霧の中に新たな敵を発見した場合、移動を中断し、消費していないAPを返却する。,아군 유닛 이동 시 안개 속에서 새로운 적군을 만나면 이동을 멈추고 소비하지 않은 AP를 반환합니다.
600,绿色格子代表普通视野，我方角色可以在潜行状态下安全通过此类区域。,綠色格子代表普通視野，我方角色可以在潛行狀態下安全通過此類區域。,"Green tiles represent Normal Visual Range, and allied units can safely pass through these areas while in Stealth Mode",緑のマスは通常視野を示し、味方ユニットはステルス状態で安全にこの区域を通過できます。,"녹색 타일은 일반 시야를 나타내며, 아군 캐릭터는 스텔스 상태에서 이런 구역을 안전하게 통과할 수 있습니다."
610,黄色格子代表反潜视野，即使我方处于潜行状态也会暴露。,黃色格子代表反潛視野，即使我方處於潛行狀態也會暴露。,"Yellow tiles represent Anti-Stealth Visual Range, and allied units in Stealth Mode will be Exposed",黄色いマスは反潜視野を示し、味方がステルス状態であっても発見される区域です。,"황색 타일은 안티 스텔스 시야를 나타내며, 아군이 스텔스 상태에 있더라도 노출됩니다."
620,部分地形会给位于该地形的单位提供隐匿状态，该状态下仅会被相邻的敌方单位发现。,部分地形會給位於該地形的單位提供隱匿狀態，該狀態下僅會被相鄰的敵方單位發現。,"Certain Terrains provide Concealment to units within them. In Concealment, units can only be detected by adjacent enemy units.",一部の地形では、その地形にいるユニットが隠蔽状態になります。この状態では、隣接する敵ユニットにしか発見されません。,"일부 지형은 해당 지형에 위치한 유닛에게 은닉 상태를 제공하며, 이는 인접한 적군 유닛만이 발견할 수 있습니다."
630,特种兵能够潜行，仅能被我方反潜视野发现。,特種兵能夠潛行，僅能被我方反潛視野發現。,"Special Forces have the ability to go into Stealth, and can only be detected by Anti-Stealth Visual Range.",特殊兵はステルスが可能で、味方の反潜視野のみで発見できます。,"특수병사는 스텔스가 가능하며, 아군의 안티 스텔스 시야에만 발견됩니다."
640,进入潜行状态需要消耗AP，现形不消耗AP。,進入潛行狀態需要消耗AP，現形不消耗AP。,"Entering Stealth Mode costs AP, while being Exposed does not.",潜行状態になる際にはAPを消費します。通常状態への復帰にはAPを消費しません。,스텔스 상태로 진입하려면 AP를 소비해야 합니다. 일반 상태는 AP를 소비하지 않습니다.
650,在潜行状态下移动，每格消耗的AP+1。,在潛行狀態下移動，每格消耗的AP+1。,Moving in Stealth Mode costs 1 AP per tile.,ステルス状態で移動すると、1マスに消費するAPが+1となります。,"스텔스 상태에서 이동하면, 한 타일이 소모하는 AP는 +1이 됩니다."
660,可以在地形信息中查看现形和潜行（括号内）移动的消耗。,可以在地形資訊中查看現形和潛行（括弧內）移動的消耗。,Check the costs of moving while being Exposed and while in Stealth in the Terrain Information.,ステルス状態における移動ではより多くのAPを消費します。地形情報で通常状態とステルス（カッコ内）移動時の消費を確認できます。,지형 정보에서 일반 및 스텔스(괄호 안) 이동의 소모를 볼 수 있습니다.
670,我方单位处于潜行状态时能够顺利通过敌方单位的普通视野而不被发现。,我方單位處於潛行狀態時能夠順利通過敵方單位的普通視野而不被發現。,"When allied units are in Stealth Mode, they can pass through the Normal Visual Range of enemy units without being detected.",潜行状態の味方ユニットは、敵ユニットの普通視野内で発見されず、安全に移動することができます。,아군 유닛이 스텔스 상태에 있을 때 적군 유닛의 일반 시야에 발견되지 않고 순조롭게 통과할 수 있습니다.
680,处于潜行状态的我方单位会被敌方单位的反潜视野发现。,處於潛行狀態的我方單位會被敵方單位的反潛視野發現。,Allied units in Stealth Mode can be detected by the Anti-Stealth Visual Range of enemy units.,潜行状態の味方ユニットは、敵ユニットの反潜視野により発見されてしまいます。,스텔스 상태에 있는 아군 유닛은 적군의 안티 스텔스 시야에 포착됩니다.
690,处于潜行状态的单位在进行普通攻击后会暴露。,處於潛行狀態的單位在進行普通攻擊後會暴露。,Units in Stealth Mode will be Exposed after performing a Normal Attack.,ステルス状態になったユニットは、通常攻撃を行うと発見されます。,스텔스 상태의 유닛은 일반 공격을 한 후에 노출됩니다.
700,移动预览时，如果地图上出现红色警告标志，表示移动到该位置会被敌方发现。,移動預覽時，如果地圖上出現紅色警告標誌，表示移動到該位置會被敵方發現。,"In Movement Preview, a red warning icon on the map indicates that units moving to that location will be detected by enemy units.",移動プレビュー時、地図上に赤色の警告マークが出現した場合は、その位置に移動すると敵に発見されるということを意味しています。,미리보기로 이동할 때 지도에 적색 경고 표시가 나타나면 그 위치로 이동하면 적군에게 발견된다는 뜻입니다.
710,在潜行状态下移动时，避开黄色视野即可安全通过。,在潛行狀態下移動時，避開黃色視野即可安全通過。,"While moving in Stealth Mode, avoid yellow-colored Visual Range to pass safely.",潜行状態での移動時は、黄色視野を避けることで安全に通ることができます。,스텔스 상태에서 이동할 때 황색 시야를 피하면 안전하게 통과할 수 있습니다.
720,SP是我方施放技能所需要的资源。,SP是我方施放技能所需要的資源。,SP are required for allied units to utilize skills.,SPは、味方がスキルを使用する際に必要となる資源です。,SP는 아군이 스킬을 사용할 때 필요한 자원입니다.
