key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
1004020,攻击预览,攻擊預覽,Attack Preview,攻撃プレビュー,공격 미리보기
1004022,选择目标时将光标移动至任意敌方单位，可以<color=#ff8d48>预览</color>攻击该单位的命中率、暴击率、消耗AP和伤害等<color=#ff8d48>关键信息</color>。,選擇目標時將游標移動至任意敵方單位，可以<color=#ff8d48>預覽</color>攻擊該單位的命中率、暴擊率、消耗AP和傷害等<color=#ff8d48>關鍵資訊</color>。,"Hover over any enemy unit when selecting a target to <color=#ff8d48>Preview</color> <color=#ff8d48>Key Information</color> such as Accuracy, Critical Rate, AP Cost and Damage for attacking that unit.",ターゲット選択時、カーソルを任意の敵ユニットに合わせることで、そのユニットを攻撃する際の命中率・会心率・消費AP・ダメージなどの<color=#ff8d48>重要な情報</color>を<color=#ff8d48>プレビュー</color>できます。,"표적물을 선택할 때 커서를 임의의 적군 유닛으로 이동시키면,해당 단위를 공격하는 명중률, 치명률, 소비 AP, 데미지 등 <color=#ff8d48>핵심 정보</color>를 <color=#ff8d48>미리볼 수 있습니다</color> ."
10050,移动攻击预览,移動攻擊預覽,Movement Attack Preview,移動攻撃プレビュー,이동 공격 미리보기
10052,"选择移动目的地时，可以<color=#ff8d48>预览</color>移动到光标所在格时<color=#ff8d48>能攻击的目标</color>，此类单位脚底会显示<color=#ff8d48>标记</color>。

<color=#fd555c>红色标记</color>：敌方单位位于我方<color=#ff8d48>优势射程</color>内。
<color=#eeb951>黄色标记</color>：敌方单位位于我方<color=#ff8d48>劣势射程</color>内。","選擇移動目的地時，可以<color=#ff8d48>預覽</color>移動到游標所在格時<color=#ff8d48>能攻擊的目標</color>，此類單位腳底會顯示<color=#ff8d48>標記</color>。

<color=#fd555c>紅色標記</color>：敵方單位位於我方<color=#ff8d48>優勢射程</color>內。
<color=#eeb951>黃色標記</color>：敵方單位位於我方<color=#ff8d48>劣勢射程</color>內。","Move the cursor to a tile to <color=#ff8d48>Preview</color> the <color=#ff8d48>targets that can be attacked</color> when moving to that tile. <color=#ff8d48>Markers</color> will appear beneath the targets. 

<color=#fd555c>Red Markers</color>: Enemy is in <color=#ff8d48>Optimal Range</color>. 
<color=#eeb951>Yellow Markers</color>: Enemy is in <color=#ff8d48>Suboptimal Range</color>.","移動する目標地点の選択時、カーソルの置かれているマスへ移動することで<color=#ff8d48>攻撃できるターゲット</color>を<color=#ff8d48>プレビュー</color>できます。このタイプのユニットの足元に<color=#ff8d48>マーク</color>が表示されます。

<color=#fd555c>赤色のマーク</color>：味方の<color=#ff8d48>最適射程</color>内に敵ユニットが位置している。
<color=#eeb951>黄色のマーク</color>：味方の<color=#ff8d48>劣勢射程</color>内に敵ユニットが位置している。","이동 목적지를 선택하면, 커서를 이동해 타일 위에 올려놓으면 <color=#ff8d48>공격 가능한 목표</color>에 대해 <color=#ff8d48>미리보기</color>를 진행할 수 있으며, 목표의 발밑에 <color=#ff8d48>표기</color>가 생깁니다. 

<color=#fd555c>빨간색 표기</color>: 적이 아군의 <color=#ff8d48>우세 사거리</color> 내에 위치하였음을 표시 
<color=#eeb951>노란색 표기</color>: 적이 아군의 <color=#ff8d48>열세 사거리</color> 내에 위치하였음을 표시"
10060,威胁数量,威脅數量,Threat Count,威嚇数量,위협 수량
10062,"选中我方单位后，<color=#ff8d48>能够攻击到该单位的敌人数量</color>将会以<color=#ff8d48>连线</color>的方式显示。这一信息在移动预览时会实时变化。

可以在设置中成切换为<color=#ff8d48>数字</color>显示。","選中我方單位後，<color=#ff8d48>能夠攻擊到該單位的敵人數量</color>將會以<color=#ff8d48>連線</color>的方式顯示。這一資訊在移動預覽時會即時變化。

可以在設置中成切換為<color=#ff8d48>數字</color>顯示。","After selecting an allied unit, the <color=#ff8d48>number of enemies that can attack this unit</color> will be displayed with <color=#ff8d48>connecting lines</color>. This information will change in real-time in the Movement Preview.

Switch to a <color=#ff8d48>numeric</color> display in the settings.","味方ユニットを選択すると、<color=#ff8d48>そのユニットに攻撃可能な敵の数が</color><color=#ff8d48>オンライン</color>として表示されます。この情報は移動のプレビュー時にリアルタイムで変化します。

設定で<color=#ff8d48>数字</color>での表示に切り換えられます。","아군 유닛 선택 후, <color=#ff8d48>해당 유닛을 공격할 수 있는 적군 수량은 </color>곧 <color=#ff8d48>연결선</color> 방식으로 나타내집니다. 해당 정보는 이동 미리보기에서 실시간으로 변합니다. 

설정에서 <color=#ff8d48>숫자</color> 보기로 변경할 수 있습니다."
40,战役任务,戰役任務,Battle Objectives,戦役任務,전투 임무
42,"<color=#ff8d48>胜利目标</color>是战役中<color=#ff8d48>必须完成</color>的主要目标，达成后即宣告战役胜利。

若一场战役中存在多个阶段，则非最终目标都会以<color=#ff8d48>阶段目标</color>显示。
","<color=#ff8d48>勝利目標</color>是戰役中<color=#ff8d48>必須完成</color>的主要目標，達成後即宣告戰役勝利。

若一場戰役中存在多個階段，則非最終目標都會以<color=#ff8d48>階段目標</color>顯示。
","A <color=#ff8d48>Victory Objective</color> is the primary goal that <color=#ff8d48>must be achieved</color> during the battle. Once accomplished, the battle is declared a victory. 

If there are multiple phases in a battle, secondary objectives are shown as <color=#ff8d48>Phase Objectives</color>.","<color=#ff8d48>メイン任務</color>は、戦役において<color=#ff8d48>クリアしなければならない</color>主な目標です。クリアすると戦役の勝利が宣言されます。

一度の戦役に複数の段階がある場合、非最終任務は<color=#ff8d48>段階的任務</color>として表示されます。
","<color=#ff8d48>승리 목표</color>는 전투에서 <color=#ff8d48>반드시 완성해야</color>할 주된 목표입니다. 달성 후 임무가 완료되어 전투가 종료됩니다. 

한 전투에서 여러 단계가 있는 경우, 최종 단계가 아닌 스테이지는 모두 <color=#ff8d48>단계 목표</color>로 표시됩니다."
1001040,战役任务,戰役任務,Battle Objectives,戦役任務,전투 임무
1001042,"<color=#ff8d48>额外目标</color>会影响战役的最终<color=#ff8d48>评价</color>，可通过任务前的标记实时确认其完成情况。

<color=#ff8d48>失败条件</color>触发后即宣告战役失败。","<color=#ff8d48>額外目標</color>會影響戰役的最終<color=#ff8d48>評價</color>，可通過任務前的標記即時確認其完成情況。

<color=#ff8d48>失敗條件</color>觸發後即宣告戰役失敗。","<color=#ff8d48>Bonus Objectives</color> will affect the final <color=#ff8d48>rank</color> of the battle. Their completion status can be checked in real-time through markers before the mission.

Upon triggering the <color=#ff8d48>Failure Condition(s)</color>, the battle is declared a failure.","<color=#ff8d48>サブ任務</color>は戦役の最終<color=#ff8d48>評価</color>に影響を与え、それらの達成状況は、任務の前にあるマーカーでリアルタイムに確認することができます。

<color=#ff8d48>失敗条件</color>を満たすと、戦役の敗北が宣言されます。","<color=#ff8d48>추가 목표</color>는 전투 최종 <color=#ff8d48>평가</color>에 영향을 줍니다. 목표 앞에 있는 표시로 달성 여부를 수시로 확인할 수 있습니다. 

<color=#ff8d48>실패 조건</color>이 달성되면 미션이 실패되어 전투가 종료됩니다."
50,危险范围,危險範圍,Danger Range,危険範囲,위험 범위
52,"所有敌方单位的<color=#ff8d48>移动射程总和</color>被称为<color=#ff8d48>危险范围</color>。我方角色移动至该范围内，会在敌方回合<color=#ff8d48>受到威胁</color>。

<color=#ff8d48>危险范围</color>会随着单位的移动而实时<color=#ff8d48>发生变化</color>。","所有敵方單位的<color=#ff8d48>移動射程總和</color>被稱為<color=#ff8d48>危險範圍</color>。我方角色移動至該範圍內，會在敵方回合<color=#ff8d48>受到威脅</color>。

<color=#ff8d48>危險範圍</color>會隨著單位的移動而即時<color=#ff8d48>發生變化</color>。","The <color=#ff8d48>total Movement Ranges</color> of all enemy units is referred to as the <color=#ff8d48>Danger Range</color>. If allied units move into the Danger Range, they will be <color=#ff8d48>in danger</color> during the enemy's turn. 

The <color=#ff8d48>Danger Range</color> changes in real-time as enemies move.","敵全員の<color=#ff8d48>移動射程の合計</color>は<color=#ff8d48>危険範囲</color>と呼ばれています。味方ユニットがこの範囲内に移動すると、敵ターン中に<color=#ff8d48>威嚇されます</color>。

<color=#ff8d48>危険範囲</color>はユニットの移動に伴い常に<color=#ff8d48>変動します</color>。","모든 적 유닛의 <color=#ff8d48>이동 사거리</color>의 총합은 <color=#ff8d48>위험 범위</color>라고 불립니다. 아군 캐릭터가 해당 범위 내까지 이동할 경우, 적 턴에 <color=#ff8d48>위협을 받게</color> 됩니다. 

<color=#ff8d48>위험 범위</color>는 유닛의 이동에 따라 <color=#ff8d48>실시간으로 변화</color>합니다."
60,敌方行动模式,敵方行動模式,Enemy Action Mode,敵の行動パターン,적의 행동 모드
62,"<color=#8aa8e8>待命</color>：原地待命，当敌方单位进入自身移动射程内时，会转变为进攻模式。
<color=#f95859>进攻</color>：主动向敌方单位移动并发动攻击。
<color=#61a8eb>坚守</color>：仅会对自身射程内的敌方单位发动攻击，不会移动。

*在某些条件下，敌方单位的行动模式会发生变化。","<color=#8aa8e8>待命</color>：原地待命，當敵方單位進入自身移動射程內時，會轉變為進攻模式。
<color=#f95859>進攻</color>：主動向敵方單位移動併發動攻擊。
<color=#61a8eb>堅守</color>：僅會對自身射程內的敵方單位發動攻擊，不會移動。

*在某些條件下，敵方單位的行動模式會發生變化。","<color=#8aa8e8>Standby</color>: Remains stationary; when an enemy unit enter its movement range, it will switch to attack mode. 
<color=#f95859>Attack</color>: Actively moves towards enemy units and initiates an attack.
<color=#61a8eb>Defense</color>: Only attacks enemy units in range; does not move. 

*Under certain conditions, Enemy Action Mode will change.","<color=#8aa8e8>待機</color>：その場で指示を待つ。敵ユニットが自身の移動射程内に入ると、進撃モードに切り替わる。
<color=#f95859>進撃</color>：自ら敵ユニットに向かって移動し、攻撃を行う。
<color=#61a8eb>堅守</color>：自身の射程内の敵ユニットに対してのみ攻撃を行い、移動することはない。

*とある条件下では、敵ユニットの行動モードにも変化が起こります。","<color=#8aa8e8>명령 대기</color>：제자리에서 명령을 기다립니다. 적군 유닛이 자신의 사거리 내로 진입했을 때 공격 모드로 전환합니다. 
<color=#f95859>공격</color>：적군 유닛 쪽으로 이동하고 공격을 개시합니다. 
<color=#61a8eb>수비</color>：자신 사거리 내의 적군 유닛에게만 공격을 발동하고 이동하지 않습니다. 

*일부 조건에서 적군 유닛의 행동 패턴이 변화합니다."
70,特殊地形,特殊地形,Special Terrain,特殊な地形,특수지형
72,"<color=#ff8d48>部分地形</color>会为站在该位置的单位提供<color=#ff8d48>增益效果</color>。

敌方单位攻击时也会考虑地形效果，灵活运用地形作战将获得很大的优势。","<color=#ff8d48>部分地形</color>會為站在該位置的單位提供<color=#ff8d48>增益效果</color>。

敵方單位攻擊時也會考慮地形效果，靈活運用地形作戰將獲得很大的優勢。","Units can gain different status effects when standing on different <color=#ff8d48>Terrains</color>.

When enemy units attack, they will also be affected by the terrain, Utilizing the terrain strategically can provide a significant advantage.","<color=#ff8d48>一部地形</color>では、その地形に位置するユニットが<color=#ff8d48>バフ効果</color>を得ます。

敵ユニットに攻撃する際は地形効果も考慮しつつ、臨機応変に地形を利用して有利に作戦を進めましょう。","<color=#ff8d48>일부 지형</color>은 해당 위치에 서있는 유닛에게 <color=#ff8d48>버프 효과</color>를 제공합니다. 

적군 유닛이 공격할 시 지형 효과를 고려합니다. 유연하게 지형을 활용해 작전을 수행하면 우위를 얻을 수 있습니다."
80,地形迷雾,地形迷霧,Terrain Fog,地形の霧,지형 안개
82,"<color=#ff8d48>特殊天气时</color>，地图会被地形迷雾所笼罩，此时仅能看见<color=#ff8d48>视野内</color>的敌方单位。

同一阵营的单位<color=#ff8d48>共享视野</color>。

篝火等地形会为我方提供<color=#ff8d48>额外的视野</color>。","<color=#ff8d48>特殊天氣時</color>，地圖會被地形迷霧所籠罩，此時僅能看見<color=#ff8d48>視野內</color>的敵方單位。

同一陣營的單位<color=#ff8d48>共用視野</color>。

篝火等地形會為我方提供<color=#ff8d48>額外的視野</color>。","In <color=#ff8d48>special weather conditions</color>, the map will be enveloped by Terrain Fog, and only enemy units in <color=#ff8d48>Visual Range</color> will be visible. 

Units of the same faction <color=#ff8d48>share Visual Range</color>. 

Certain features, such as Campfires, will provide allied units with <color=#ff8d48>additional Visual Range</color>.","<color=#ff8d48>特殊天候時</color>は、地図が地形霧により覆われ、<color=#ff8d48>視野内</color>の敵ユニットだけしか見えなくなります。

同一陣営ユニットは、その<color=#ff8d48>視野を共有</color>します。

かがり火などの地形により<color=#ff8d48>追加の視野</color>を得ることができます。","<color=#ff8d48>날씨가 특수할 경우</color>, 지도가 지형 안개에 싸여 <color=#ff8d48>시야 내</color>에 있는 적 유닛만 보입니다. 

같은 진영의 유닛은 <color=#ff8d48>시야를 공유</color>합니다. 

모닥불 지형은 아군에게 <color=#ff8d48>보너스 시야</color>를 제공합니다."
20010,视野,視野,Visual Range,視野,시야
20012,"观察敌方单位的视野可以看到两种不同颜色的视野格子。

<color=#7bffc2>绿色格子</color>代表<color=#ff8d48>普通视野</color>，我方角色可以在<color=#ff8d48>潜行</color>状态下安全通过此类区域。
<color=#fffe81>黄色格子</color>代表<color=#ff8d48>反潜视野</color>，即使我方处于潜行状态也会<color=#ff8d48>暴露</color>。","觀察敵方單位的視野可以看到兩種不同顏色的視野格子。

<color=#7bffc2>綠色格子</color>代表<color=#ff8d48>普通視野</color>，我方角色可以在<color=#ff8d48>潛行</color>狀態下安全通過此類區域。
<color=#fffe81>黃色格子</color>代表<color=#ff8d48>反潛視野</color>，即使我方處於潛行狀態也會<color=#ff8d48>暴露</color>。","When observing the Visual Range for enemy units, there will be two different colored tiles. 

<color=#7bffc2>Green tiles</color> represent <color=#ff8d48>Normal Visual Range</color>, and allied units can safely pass through these areas while in <color=#ff8d48>Stealth</color>. 
<color=#eeb951>Yellow tiles</color> represent <color=#ff8d48>Anti-Stealth Visual Range</color>, and allied units in Stealth will be <color=#ff8d48>Exposed</color>.","敵ユニットの視野を観察すると、二色の視野マスがあることがわかります。

<color=#7bffc2>緑色のマス</color>は<color=#ff8d48>普通視野</color>を意味しており、<color=#ff8d48>潜行</color>状態の味方ユニットはこのエリアを安全に通ることができます。
<color=#fffe81>黄色のマス</color>は<color=#ff8d48>反潜視野</color>を意味しており、潜行状態のユニットであっても<color=#ff8d48>発見</color>されてしまいます。","적군 유닛의 시야를 관찰하면 다른 두 가지 색상의 시야 타일을 볼 수 있습니다. 

<color=#7bffc2>녹색 타일</color>은 <color=#ff8d48>일반 시야</color>를 말합니다. 아군 캐릭터는 <color=#ff8d48>스텔스</color> 상태에서 이런 구역을 안전하게 통과할 수 있습니다. 
<color=#fffe81>황색 타일</color>은 <color=#ff8d48>안티 스텔스 시야</color>를 말합니다. 아군이 스텔스 상태에 있더라도 <color=#ff8d48>노출</color>됩니다."
20020,潜行,潛行,Stealth,潜行,스텔스
20022,在<color=#ff8d48>潜行</color>状态下移动时，<color=#ff8d48>避开黄色视野</color>即可安全通过。,在<color=#ff8d48>潛行</color>狀態下移動時，<color=#ff8d48>避開黃色視野</color>即可安全通過。,"While moving in <color=#ff8d48>Stealth</color>, avoid <color=#ff8d48>yellow-colored Visual Range</color> to pass safely.",<color=#ff8d48>潜行</color>状態での移動時は、<color=#ff8d48>黄色視野を避ける</color>ことで安全に通ることができます。,<color=#ff8d48>스텔스</color> 상태에서 이동 시，<color=#ff8d48>황색 시야를 피하면</color> 안전하게 통과할 수 있습니다.
100,隐匿,隱匿,Concealment,隠蔽,은닉
102,"树林、房屋、废墟等特殊地形，会给处于该地形的单位提供<color=#ff8d48>隐匿状态</color>，查看视野时，此类地形会显示特殊的<color=#ff8d48>隐匿标记</color>。

隐匿状态下仅会被<color=#ff8d48>相邻</color>的敌方单位发现，每个单位相邻位置的视野会以<color=#fffe81>黄色斜线格</color>表示。","樹林、房屋、廢墟等特殊地形，會給處於該地形的單位提供<color=#ff8d48>隱匿狀態</color>，查看視野時，此類地形會顯示特殊的<color=#ff8d48>隱匿標記</color>。

隱匿狀態下僅會被<color=#ff8d48>相鄰</color>的敵方單位發現，每個單位相鄰位置的視野會以<color=#fffe81>黃色斜線格</color>表示。","Special Terrain such as Forests, Buildings, and Ruins provide <color=#ff8d48>Concealment</color> to units within them. Such Terrain will display a special <color=#ff8d48>concealment marker</color> when checking the Visual Range.

In Concealment, units can only be detected by <color=#ff8d48>adjacent</color> enemies, and the Visual Range of each unit's adjacent position is represented by <color=#ff8d48>striped yellow tiles</color>.","森・家屋・廃墟などの特殊な地形では、その地形に位置するユニットが<color=#ff8d48>隠蔽状態</color>になります。視野確認時、このような地形では特殊な<color=#ff8d48>隠蔽マーク</color>が表示されます。

隠蔽状態では、敵ユニットが<color=#ff8d48>隣接</color>しなければ発見されません。各ユニットの隣接位置の視野は<color=#fffe81>黄色の斜線が入ったマス</color>で表示されます。","숲, 건물, 폐허 등 특수 지형에서 해당 지형에 위치한 유닛에게 <color=#ff8d48>은닉 상태</color>를 제공합니다. 시야 상세보기 시，이런 유형의 지형은 특수한 <color=#ff8d48> 은닉 표기</color>를 나타냅니다. 

은닉 상태에서는 오직 <color=#ff8d48>서로 맞닿아 있는</color> 적군 유닛에게만 발견됩니다. 모든 유닛이 맞닿아 있는 위치의 시야는 <color=#fffe81>노란색 사선 타일</color>로 나타냅니다."
110,搜寻,搜尋,Search,捜索,수색
112,"当我方已暴露的单位从敌方视野内消失时，附近的敌方单位会进入<color=#ff8d48>搜寻模式</color>。

处于该模式的敌方单位将前往<color=#ff8d48>最后发现我方单位的区域</color>进行搜索。","當我方已暴露的單位從敵方視野內消失時，附近的敵方單位會進入<color=#ff8d48>搜尋模式</color>。

處於該模式的敵方單位將前往<color=#ff8d48>最後發現我方單位的區域</color>進行搜索。","When exposed units disappear from the enemy's Visual Range, nearby enemy units will enter <color=#ff8d48>Search Mode</color>.

Enemy units in this mode will go to <color=#ff8d48>the last known area of enemy units</color> and search for targets.","発見済みの味方ユニットが敵の視界から外れると、付近の敵ユニットは<color=#ff8d48>捜索モード</color>に入ります。

このモードの敵ユニットは<color=#ff8d48>最後に味方ユニットを発見したエリア</color>へと移動して捜索を行います。","이미 노출된 아군이 적군 유닛의 시야에서 사라질 때，근처의 적군 유닛은 <color=#ff8d48>수색 모드</color>로 들어갑니다. 

해당 모드에 있는 적군 유닛은 <color=#ff8d48>마지막에 아군 유닛을 발견한 구역</color>으로 이동해 수색합니다."
120,角色技能,角色技能,Character Skill,ユニットのスキル,캐릭터 스킬
122,"战役过程中，我方角色可通过<color=#ff8d48>击败</color>敌方单位<color=#ff8d48>积攒技力（SP）</color>。

<color=#ff8d48>消耗SP</color>可以施放不同效果的强力<color=#ff8d48>技能</color>。","戰役過程中，我方角色可通過<color=#ff8d48>擊敗</color>敵方單位<color=#ff8d48>積攢技力（SP）</color>。

<color=#ff8d48>消耗SP</color>可以施放不同效果的強力<color=#ff8d48>技能</color>。","In battle, allied units can accumulate <color=#ff8d48>Skill Points (SP)</color> by <color=#ff8d48>defeating enemy units</color>.

<color=#ff8d48>Consuming SP</color> allows for the usage of powerful <color=#ff8d48>Skills</color> with different effects.","戦役中、味方ユニットが敵ユニットを<color=#ff8d48>撃破</color>すると<color=#ff8d48>SPを蓄積</color>することができます。

<color=#ff8d48>SPを消費</color>することで、効果の異なる強力な<color=#ff8d48>スキル</color>を発動できます。","전투 과정에서 아군 캐릭터는 적군 유닛을 <color=#ff8d48>해치워</color><color=#ff8d48> 스킬 파워（SP）를 쌓을 수 있습니다</color>. 

<color=#ff8d48>SP를 소비해 </color>다른 효과의 강력 <color=#ff8d48>스킬</color>을 방출할 수 있습니다."
130,爆炸物,爆炸物,Explosives,爆発物,폭발물
132,带有爆炸标识的物体为<color=#ff8d48>爆炸物</color>，摧毁爆炸物能够引发爆炸。\n\n将光标移至爆炸物可查看其爆炸伤害。,帶有爆炸標識的物體為<color=#ff8d48>爆炸物</color>，摧毀爆炸物能夠引發爆炸。\n\n將游標移至爆炸物可查看其爆炸傷害。,Objects marked with an explosion marker are <color=#ff8d48>Explosives</color>. Destroying <color=#ff8d48>Explosives</color> can trigger an explosion. \n\nHover over Explosives to view their explosion damage.,爆発物マークを持つ物体は<color=#ff8d48>爆発物</color>です。爆発物を破壊すると、爆発を引き起こします。\n\nカーソルを爆発物の上に置くと、その爆発ダメージを確認できます。,폭발 표시가 있는 물체는 <color=#ff8d48>폭발물</color>입니다. 폭발물을 부시면 폭발을 일으킬 수 있습니다.\n\n 커서를 폭발물 위에 올려놓으면 위력을 확인할 수 있습니다.
140,觉醒技,覺醒技,Ultimate Skill,覚醒スキル,각성 스킬
142,<color=#ff8d48>觉醒技</color>为每个角色最强大的技能，需要消耗<color=#ff8d48>大量的SP</color>才可施放，且拥有较长的冷却时间。,<color=#ff8d48>覺醒技</color>為每個角色最強大的技能，需要消耗<color=#ff8d48>大量的SP</color>才可施放，且擁有較長的冷卻時間。,An <color=#ff8d48>Ultimate Skill</color> is the most powerful skill for each unit. Its activation requires <color=#ff8d48>a significant amount of SP</color> and have a relatively long cooldown period.,<color=#ff8d48>覚醒スキル</color>は各ユニットが持つ最強のスキルです。<color=#ff8d48>大量のSP</color>を消費することで発動できますが、長いCDタイムがあります。,<color=#ff8d48>각성 스킬</color>은 모든 캐릭터의 최강 스킬입니다. <color=#ff8d48>대량의SP</color>를 소비해야 발동이 가능하고 쿨 타임이 깁니다.
14020,觉醒技,覺醒技,Ultimate Skill,覚醒スキル,각성 스킬
