key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
80,请使用<quad name=pc/pc_right_button width=1.4 height=1/>点击<color=#ff8d48>指定</color>角色，\n查看该角色的<color=#ff8d48>视野范围</color>。,請使用<quad name=pc/pc_right_button width=1.4 height=1/>點擊<color=#ff8d48>指定</color>角色，查看該角色的<color=#ff8d48>視野範圍</color>。,Click <quad name=pc/pc_right_button width=1.4 height=1/> on the <color=#ff8d48>specified</color> unit to view their <color=#ff8d48>Visual Range</color>.,<quad name=pc/pc_right_button width=1.4 height=1/>を使用し<color=#ff8d48>指定された</color>ユニットをクリックして、そのユニットの<color=#ff8d48>視野範囲</color>を確認してください。,<quad name=pc/pc_right_button width=1.4 height=1/>을(를) 클릭해 캐릭터를 <color=#ff8d48>지정하세요</color>.해당 캐릭터의 <color=#ff8d48>시야 범위를 상세보기합니다</color>.
8j0,请对指定角色按<quad name=joystick/action2_tutorial width=1.8 height=1/>，查看该角色的<color=#ff8d48>视野范围</color>。,請對指定角色按<quad name=joystick/action2_tutorial width=1.8 height=1/>，查看該角色的<color=#ff8d48>視野範圍</color>。,Press <quad name=joystick/action2_tutorial width=1.8 height=1/> on the specified unit to view their <color=#ff8d48>Visual Range</color>.,指定されたユニットに<quad name=joystick/action2_tutorial width=1.8 height=1/>を押し、そのユニットの<color=#ff8d48>視野範囲</color>を確認してください。,지정 캐릭터를 선택한 뒤 <quad name=joystick/action2_tutorial width=1.8 height=1/>을(를) 눌러 해당 캐릭터의 <color=#ff8d48>시야 범위</color>를 확인해보세요.
90,请按<quad name=pc/pc_v width=1.8 height=1/>查看敌方单位视野。,請按<quad name=pc/pc_v width=1.8 height=1/>查看敵方單位視野。,Press <quad name=pc/pc_v width=1.8 height=1/> to view the enemy unit's Visual Range.,<quad name=pc/pc_v width=1.8 height=1/>を押して、敵ユニットの視野を確認してください。,<quad name=pc/pc_v width=1.8 height=1/>을(를) 눌러 적군 유닛의 시야를 확인해보세요.
9j0,请按<quad name=joystick/leftbumper_action2_tutorial width=4.3 height=1/>查看敌方单位视野。,請按<quad name=joystick/leftbumper_action2_tutorial width=4.3 height=1/>查看敵方單位視野。,Press <quad name=joystick/leftbumper_action2_tutorial width=4.3 height=1/> to view an enemy unit's Visual Range.,<quad name=joystick/leftbumper_action2_tutorial width=4.3 height=1/>を押して、敵ユニットの視野を確認してください。,<quad name=joystick/leftbumper_action2_tutorial width=4.3 height=1/>을(를) 눌러 적군 유닛의 시야를 확인해보세요.
100,请使用<quad name=pc/pc_right_button width=1.4 height=1/>点击巡逻的敌方单位，\n同时查看其<color=#ff8d48>视野范围</color>和<color=#ff8d48>巡逻路径</color>。,請對巡邏的敵方單位點擊<quad name=pc/pc_right_button width=1.4 height=1/>，\n可同時查看其<color=#ff8d48>視野範圍</color>和<color=#ff8d48>巡邏路徑</color>。,Click <quad name=pc/pc_right_button width=1.4 height=1/> on an enemy unit on patrol to view their <color=#ff8d48>Visual Range</color> as well as their <color=#ff8d48>patrol route</color>.,<quad name=pc/pc_space width=3.55 height=1/>を押すか、<quad name=pc/pc_left_button width=1.4 height=1/>を使用して合成を確認してください。,"순찰 중인 적군 유닛에 <quad name=pc/pc_right_button width=1.4 height=1/>을(를) 클릭하면, \n동시에 <color=#ff8d48>시야 범위</color>와<color=#ff8d48>순찰 루트</color>를 볼 수 있습니다."
10j0,请按<quad name=joystick/action2_tutorial width=1.8 height=1/>选中巡逻的敌方单位，同时查看到其<color=#ff8d48>视野范围</color>和<color=#ff8d48>巡逻路径</color>。,請對巡邏狀態的敵方單位按<quad name=joystick/action2_tutorial width=1.8 height=1/>，可同時查看到其<color=#ff8d48>視野範圍</color>和<color=#ff8d48>巡邏路徑</color>。,Press <quad name=joystick/action2_tutorial width=1.8 height=1/> on an enemy unit on patrol to view their <color=#ff8d48>Visual Range</color> as well as their <color=#ff8d48>patrol route</color>.,巡察中の敵ユニットに<quad name=joystick/action2_tutorial width=1.8 height=1/>を押すと、その<color=#ff8d48>視野範囲</color>と<color=#ff8d48>巡察ルート</color>を同時に確認できます。,"<quad name=joystick/action2_tutorial width=1.8 height=1/>로(으로) 순찰 상태의 적군 유닛을 선택하시면, 선택한 적의 <color=#ff8d48>시야 범위</color>와 <color=#ff8d48>순찰 노선</color>을 동시에 확인해보실 수 있습니다."
110,请点击<quad name=pc/pc_left_button width=1.4 height=1/>选中<color=#ff8d48>指定</color>角色。,請點擊<quad name=pc/pc_left_button width=1.4 height=1/>選中<color=#ff8d48>指定</color>角色。,Click <quad name=pc/pc_left_button width=1.4 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=pc/pc_left_button width=1.4 height=1/>をクリックして、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=pc/pc_left_button width=1.4 height=1/>을(를) 클릭해 <color=#ff8d48>지정</color>캐릭터를 선택하세요.
111,请按<quad name=pc/pc_e width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>点击该图标进入潜行状态。,請按<quad name=pc/pc_e width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>點擊該圖示進入潛行狀態。,Press <quad name=pc/pc_e width=1.8 height=1/> or click the <quad name=pc/pc_left_button width=1.4 height=1/> icon to enter Stealth.,<quad name=pc/pc_e width=1.8 height=1/>を押すか<quad name=pc/pc_left_button width=1.4 height=1/>を使用してクリックし、そのアイコンを潜行状態にしてください。,<quad name=pc/pc_e width=1.8 height=1/>을(를) 누르거나<quad name=pc/pc_left_button width=1.4 height=1/>을(를)을 사용해 아이콘을 클릭하고 스텔스 상태로 들어가세요.
11j0,请按<quad name=joystick/action1_tutorial width=1.8 height=1/>选中<color=#ff8d48>指定</color>角色。,請按<quad name=joystick/action1_tutorial width=1.8 height=1/>選中<color=#ff8d48>指定</color>角色。,Press <quad name=joystick/action1_tutorial width=1.8 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=joystick/action1_tutorial width=1.8 height=1/>を押して、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=joystick/action1_tutorial width=1.8 height=1/>을(를) 눌러 <color=#ff8d48>지정</color> 캐릭터를 선택하세요.
11j1,请按<quad name=joystick/rs_press_tutorial width=1.8 height=1/>进行潜行。,請按<quad name=joystick/rs_press_tutorial width=1.8 height=1/>進行潛行。,Press <quad name=joystick/rs_press_tutorial width=1.8 height=1/> to enter Stealth.,<quad name=joystick/rs_press_tutorial width=1.8 height=1/>を押して、潜行させてください。,<quad name=joystick/rs_press_tutorial width=1.8 height=1/>을(를) 눌러 스텔스합니다.
11j2,请按<quad name=joystick/action1_tutorial width=1.8 height=1/>执行潜行。,請按<quad name=joystick/action1_tutorial width=1.8 height=1/>執行潛行。,Press <quad name=joystick/action1_tutorial width=1.8 height=1/> to enter Stealth.,<quad name=joystick/action1_tutorial width=1.8 height=1/>を押して、潜行させてください。,<quad name=joystick/action1_tutorial width=1.8 height=1/>을(를) 눌러 스텔스를 실행합니다.
120,请使用<quad name=pc/pc_right_button width=1.4 height=1/>点击<color=#ff8d48>指定</color>篝火，\n查看该篝火提供的额外<color=#ff8d48>视野范围</color>。,請使用<quad name=pc/pc_right_button width=1.4 height=1/>點擊<color=#ff8d48>指定</color>篝火，查看該篝火提供的額外<color=#ff8d48>視野範圍</color>。,Click <quad name=pc/pc_right_button width=1.4 height=1/> on the <color=#ff8d48>specified</color> Campfire to view the additional <color=#ff8d48>Visual Range</color> it provides.,<quad name=pc/pc_right_button width=1.4 height=1/>を使用して<color=#ff8d48>指定された</color>かがり火をクリックし、そのかがり火により得られる追加の<color=#ff8d48>視野範囲</color>を確認してください。,<quad name=pc/pc_right_button width=1.4 height=1/>로(으로) <color=#ff8d48>지정</color> 모닥불을 클릭해 해당 모닥불이 제공하는 추가<color=#ff8d48> 시야 범위</color>을(를) 확인하세요.
12j0,请对指定篝火按<quad name=joystick/action2_tutorial width=1.8 height=1/>，查看该篝火提供的额外<color=#ff8d48>视野范围</color>。,請對指定篝火按<quad name=joystick/action2_tutorial width=1.8 height=1/>，查看該篝火提供的額外<color=#ff8d48>視野範圍</color>。,Press <quad name=joystick/action2_tutorial width=1.8 height=1/> on the specified Campfire to view the additional <color=#ff8d48>Visual Range</color> it provides.,指定されたかがり火に<quad name=joystick/action2_tutorial width=1.8 height=1/>を押して、そのかがり火により得られる追加の<color=#ff8d48>視野範囲</color>を確認してください。,지정 모닥불을 선택한 뒤 <quad name=joystick/action2_tutorial width=1.8 height=1/>을(를) 눌러 해당 모닥불이 제공하는 추가 <color=#ff8d48>시야 범위</color>을(를) 확인하세요.
140,请点击<quad name=pc/pc_left_button width=1.4 height=1/>选中<color=#ff8d48>指定</color>角色。,請點擊<quad name=pc/pc_left_button width=1.4 height=1/>選中<color=#ff8d48>指定</color>角色。,Click <quad name=pc/pc_left_button width=1.4 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=pc/pc_left_button width=1.4 height=1/>をクリックして、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=pc/pc_left_button width=1.4 height=1/>을(를) 클릭해 <color=#ff8d48>지정</color>캐릭터를 선택하세요.
141,请按<quad name=pc/pc_e width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>点击该图标进入潜行状态。,請按<quad name=pc/pc_e width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>點擊該圖示進入潛行狀態。,Press <quad name=pc/pc_e width=1.8 height=1/> or click the <quad name=pc/pc_left_button width=1.4 height=1/> icon to enter Stealth.,<quad name=pc/pc_e width=1.8 height=1/>を押すか<quad name=pc/pc_left_button width=1.4 height=1/>を使用してクリックし、そのアイコンを潜行状態にしてください。,<quad name=pc/pc_e width=1.8 height=1/>을(를) 누르거나<quad name=pc/pc_left_button width=1.4 height=1/>을(를)을 사용해 아이콘을 클릭하고 스텔스 상태로 들어가세요.
14j0,请按<quad name=joystick/action1_tutorial width=1.8 height=1/>选中<color=#ff8d48>指定</color>角色。,請按<quad name=joystick/action1_tutorial width=1.8 height=1/>選中<color=#ff8d48>指定</color>角色。,Press <quad name=joystick/action1_tutorial width=1.8 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=joystick/action1_tutorial width=1.8 height=1/>を押して、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=joystick/action1_tutorial width=1.8 height=1/>을(를) 눌러 <color=#ff8d48>지정</color> 캐릭터를 선택하세요.
14j1,请按<quad name=joystick/rs_press_tutorial width=1.8 height=1/>进行潜行。,請按<quad name=joystick/rs_press_tutorial width=1.8 height=1/>進行潛行。,Press <quad name=joystick/rs_press_tutorial width=1.8 height=1/> to enter Stealth.,<quad name=joystick/rs_press_tutorial width=1.8 height=1/>を押して、潜行させてください。,<quad name=righttrigger_tutorial width=29 size=1/>을(를) 눌러 기본 컨트롤 메뉴를 열어보세요.
14j2,请按<quad name=joystick/action1_tutorial width=1.8 height=1/>执行潜行。,請按<quad name=joystick/action1_tutorial width=1.8 height=1/>執行潛行。,Press <quad name=joystick/action1_tutorial width=1.8 height=1/> to enter Stealth.,<quad name=joystick/action1_tutorial width=1.8 height=1/>を押して、潜行させてください。,<quad name=joystick/action1_tutorial width=1.8 height=1/>을(를) 눌러 스텔스 조작을 선택하세요.
160,请点击<quad name=pc/pc_left_button width=1.4 height=1/>选中<color=#ff8d48>指定</color>角色。,請點擊<quad name=pc/pc_left_button width=1.4 height=1/>選中<color=#ff8d48>指定</color>角色。,Click <quad name=pc/pc_left_button width=1.4 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=pc/pc_left_button width=1.4 height=1/>をクリックして、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=pc/pc_left_button width=1.4 height=1/>을(를) 클릭해 <color=#ff8d48>지정</color>캐릭터를 선택하세요.
161,请按<quad name=pc/pc_r width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>点击该图标进行道具合成。,請按<quad name=pc/pc_r width=1.8 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>點擊該圖示進行道具合成。,Press <quad name=pc/pc_r width=1.8 height=1/> or click the <quad name=pc/pc_left_button width=1.4 height=1/> icon to synthesize items.,<quad name=pc/pc_r width=1.8 height=1/>を押すか<quad name=pc/pc_left_button width=1.4 height=1/>を使用してクリックし、そのアイコンをアイテム合成にしてください。,<quad name=pc/pc_r width=1.8 height=1/>을(를) 누르거나<quad name=pc/pc_left_button width=1.4 height=1/>을(를) 사용해 아이콘을 클릭하고 아이템을 합성하세요.
162,请点击<quad name=pc/pc_left_button width=1.4 height=1/>选中需要合成的道具。,請點擊<quad name=pc/pc_left_button width=1.4 height=1/>選中需要合成的道具。,Click <quad name=pc/pc_left_button width=1.4 height=1/> to select the item to be synthesized.,<quad name=pc/pc_left_button width=1.4 height=1/>をクリックして、合成したいアイテムを選択してください。,<quad name=pc/pc_left_button width=1.4 height=1/>을(를) 클릭해 합성 해야할 아이템을 선택하세요.
163,请向上滑动<quad name=pc/pc_contact_roller width=1.4 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>点击上箭头将合成数量调整至<color=#ff8d48>2个</color>，并点击<quad name=pc/pc_left_button width=1.4 height=1/>进行合成。,請向上滑動<quad name=pc/pc_contact_roller width=1.4 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>點擊上箭頭將合成數量調整至<color=#ff8d48>2個</color>，並點擊<quad name=pc/pc_left_button width=1.4 height=1/>進行合成。,Scroll <quad name=pc/pc_contact_roller width=1.4 height=1/> up or <quad name=pc/pc_left_button width=1.4 height=1/> click the up arrow to adjust the synthesis quantity to <color=#ff8d48>2</color>. Click <quad name=pc/pc_left_button width=1.4 height=1/> to synthesize.,上へ<quad name=pc/pc_contact_roller width=1.4 height=1/>をスライドさせる、または<quad name=pc/pc_left_button width=1.4 height=1/>を使用して上矢印をクリックし、合成数量を<color=#ff8d48>2個</color>に調整し、その後<quad name=pc/pc_left_button width=1.4 height=1/>をクリックして合成を行ってください、,<quad name=pc/pc_contact_roller width=1.4 height=1/>을(를) 위로 스크롤하거나 <quad name=pc/pc_left_button width=1.4 height=1/>를 사용해 위쪽 화살표를 클릭하고 수량을 <color=#ff8d48>2개</color>로 조정합니다. 그리고 <quad name=pc/pc_left_button width=1.4 height=1/>을(를) 클릭해 합성합니다.
164,请按<quad name=pc/pc_space width=3.55 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>确认合成。,請按<quad name=pc/pc_space width=3.55 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>確認合成。,Press <quad name=pc/pc_space width=3.55 height=1/> or use <quad name=pc/pc_left_button width=1.4 height=1/> to confirm.,<quad name=pc/pc_space width=3.55 height=1/>を押すか<quad name=pc/pc_left_button width=1.4 height=1/>を使用して合成を確認してください。,<quad name=pc/pc_space width=3.55 height=1/>을(를) 누르거나 <quad name=pc/pc_left_button width=1.4 height=1/>을(를) 사용해 합성을 확인하세요.
165,请按<quad name=pc/pc_esc width=3.55 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>点击该按钮返回战场。,請按<quad name=pc/pc_esc width=3.55 height=1/>或使用<quad name=pc/pc_left_button width=1.4 height=1/>點擊該按鈕返回戰場。,Press <quad name=pc/pc_esc width=3.55 height=1/> or click <quad name=pc/pc_left_button width=1.4 height=1/> button to return to the battlefield.,<quad name=pc/pc_esc width=3.55 height=1/>を押すか<quad name=pc/pc_left_button width=1.4 height=1/>を使用してそのボタンをクリックし、戦場に戻ってください。,<quad name=pc/pc_esc width=3.55 height=1/>을(를) 누르거나 <quad name=pc/pc_left_button width=1.4 height=1/>을(를) 사용해 해당 버튼을 눌러 전장으로 돌아가세요.
16j0,请按<quad name=joystick/action1_tutorial width=1.8 height=1/>选中<color=#ff8d48>指定</color>角色。,請按<quad name=joystick/action1_tutorial width=1.8 height=1/>選中<color=#ff8d48>指定</color>角色。,Press <quad name=joystick/action1_tutorial width=1.8 height=1/> to select the <color=#ff8d48>specified</color> unit.,<quad name=joystick/action1_tutorial width=1.8 height=1/>を押して、<color=#ff8d48>指定された</color>ユニットを選択してください。,<quad name=joystick/action1_tutorial width=1.8 height=1/>을(를) 눌러 <color=#ff8d48>지정</color> 캐릭터를 선택하세요.
16j1,请按<quad name=joystick/action3_tutorial width=1.8 height=1/>进入道具操作菜单。,請按<quad name=joystick/action3_tutorial width=1.8 height=1/>進入道具操作菜單。,Press <quad name=joystick/action3_tutorial width=1.8 height=1/> to access the item operation menu.,<quad name=joystick/action3_tutorial width=1.8 height=1/>を押して、アイテム操作メニューを開いてください。,<quad name=joystick/action3_tutorial width=1.8 height=1/>을(를) 눌러 아이템 컨트롤 메뉴로 들어가세요.
16j2,请按<quad name=joystick/leftbumper_tutorial width=2.2 height=1/>进入道具合成。,請按<quad name=joystick/leftbumper_tutorial width=2.2 height=1/>進入道具合成。,Press <quad name=joystick/leftbumper_tutorial width=2.2 height=1/> to access Item Synthesis.,<quad name=joystick/leftbumper_tutorial width=2.2 height=1/>を押して、アイテム合成を開いてください。,<quad name=joystick/leftbumper_tutorial width=2.2 height=1/>을(를) 눌러 아이템을 합성하세요.
